cik,days_to_first_price_update,days_to_final_price_revision,days_from_priced_to_listing,size_of_first_price_update,size_of_final_price_revision,percent_first_price_update,percent_final_price_revision,pct_first_price_change,days_first_price_change,prange_change_first_price_update,number_of_price_updates,offer_in_filing_price_range,Coname,Year,date_1st_pricing,date_last_pricing,date_s1_filing,date_424b,date_trading,Date,Offer Price,Open,Close,High,Low,Volume,open_return,close_return,SIC,FF49_industry,2month_indust_rets,2month_IPO_volume,2month_pct_above_midpoint,2month_initial_returns,BAA_yield_changes,confidential_IPO,foreign,exchange,underwriter_rank_single,underwriter_rank_avg,underwriter_num_leads,underwriter_collective_rank,underwriter_tier,share_overhang,shares_offered,total_dual_class_shares,log_proceeds,market_cap,liab/assets,P/E,P/sales,EPS,priceupdate_down,priceupdate_up
1235468,,37.0,37.0,,0.0,,0.0,0.0,37.0,,0.0,within,LIQUIDITY SERVICES INC,2006,2006-01-17,2006-02-23,2005-11-14,2006-02-23,2006-02-23,2006/02/23,10.0,10.1,12.29,12.7,10.0,4374138.0,0.009999999999999964,0.22899999999999993,5961,Rtail,-0.00215,11.0,38.5,12.45,-0.08000000000000007,0,0,New York Stock Exchange,7.001,3.5,2,7.0,0+,3.555127753838053,7687362.0,27329554.0,18.157673332710317,273295540.0,0.5883091605449865,186.16862397820162,8.485594435992176,0.053714744119131984,0.0,0.0
1237746,,14.0,14.0,,-3.0,,-0.2,-0.2,14.0,,1.0,under,"ENDURANCE INTERNATIONAL GROUP HOLDINGS, INC.",2013,2013-10-11,2013-10-25,2013-09-09,2013-10-25,2013-10-25,2013/10/25,12.0,11.0,11.25,11.64,10.88,12283590.0,-0.08333333333333333,-0.0625,7370,Softw,0.0406,18.0,53.0,27.6,-0.16000000000000014,1,0,New York Stock Exchange,9.001,8.8,3,26.5,7+,5.996784760818963,21051000.0,126238316.0,19.570508824004744,1514859792.0,0.9959025320081686,-23.418665429923013,6.036187772699561,-0.5124117783700474,0.0,0.0
1237831,17.0,18.0,18.0,-4.5,-5.0,-0.2647058823529412,-0.29411764705882354,-0.2647058823529412,17.0,-1.0,2.0,under,GLOBUS MEDICAL INC,2012,2012-07-16,2012-08-03,2012-03-29,2012-08-03,2012-08-03,2012/08/03,12.0,13.1,13.5,14.65,13.06,3900574.0,0.09166666666666663,0.125,3841,MedEq,0.008900000000000002,6.0,44.5,14.100000000000001,-0.14999999999999947,0,0,New York Stock Exchange,9.001,8.3,3,25.0,7+,7.500413220016528,8333333.0,62503441.0,18.76898739822058,750041292.0,0.150199121217331,42.67417455621302,7.91876106717907,0.28120051822426867,-0.2647058823529412,0.0
1239819,33.0,35.0,35.0,-5.0,-6.0,-0.4166666666666667,-0.5,-0.4166666666666667,33.0,0.0,2.0,under,LUNA INNOVATIONS INC,2006,2006-04-28,2006-06-02,2006-02-10,2006-06-06,2006-06-02,2006/06/02,6.0,6.0,6.0,6.0,5.7,676606.0,0.0,0.0,8731,BusSv,0.0172,9.5,46.0,9.55,0.2699999999999996,0,0,New York Stock Exchange,5.001,5.0,1,5.0,0+,2.7812357142857143,3500000.0,9734325.0,17.553180176247643,58405950.0,0.5253965539736263,-27.953321751116345,12.93243689381226,-0.21464354231032967,-0.4166666666666667,0.0
1244937,13.0,15.0,15.0,2.0,4.0,0.09090909090909091,0.18181818181818182,0.09090909090909091,13.0,0.0,2.0,above,ENERNOC INC,2007,2007-05-03,2007-05-18,2007-02-12,2007-05-18,2007-05-18,2007/05/18,26.0,30.76,31.13,32.48,30.16,4176973.0,0.18307692307692314,0.19730769230769227,7370,Softw,0.03755,17.0,32.5,6.800000000000001,0.0,0,0,New York Stock Exchange,9.001,9.0,2,18.0,9,4.642161066666667,3750000.0,17408104.0,18.22830885130491,452610704.0,0.6555912743972445,-118.670871525957,45.39270925684485,-0.21909336019591794,0.0,0.09090909090909091
1245104,62.0,64.0,64.0,-1.0,-6.0,-0.0625,-0.375,-0.0625,62.0,-2.0,2.0,under,GLOBEIMMUNE INC,2014,2014-04-29,2014-07-02,2014-03-17,2014-07-02,2014-07-02,2014/07/02,10.0,11.0,11.05,12.14,10.775,918387.0,0.1,0.10500000000000007,2834,Drugs,-0.015600000000000001,21.0,36.5,19.6,-0.15999999999999925,0,0,New York Stock Exchange,3.0010000000000003,3.0,1,3.0,0+,3.679466666666667,1500000.0,5519200.0,16.99356438831222,55192000.0,2.1639536658708787,-22.5773673264686,38.912930977349674,-0.4429214378895492,-0.0625,0.0
1246263,,17.0,17.0,,0.5,,0.020833333333333332,0.020833333333333332,17.0,,1.0,within,MAGELLAN MIDSTREAM HOLDINGS LP,2006,2006-01-24,2006-02-10,2005-11-10,2006-02-10,2006-02-10,2006/02/10,24.5,24.5,24.0,24.56,23.78,10800400.0,0.0,-0.02040816326530612,4610,Trans,0.0268,11.0,38.5,12.45,-0.08000000000000007,0,0,New York Stock Exchange,8.001,4.0,2,8.0,0+,2.8475705000000002,22000000.0,62646551.0,20.084606841670535,1534840499.5,0.5898537941885251,143.01532794446516,1.8539810976950264,0.17131030884685097,0.0,0.0
1253689,71.0,74.0,74.0,-7.0,-7.0,-0.4666666666666667,-0.4666666666666667,-0.4666666666666667,71.0,-2.0,1.0,under,GLYCOMIMETICS INC,2014,2013-10-28,2014-01-10,2013-10-04,2014-01-10,2014-01-10,2014/01/10,8.0,10.4,9.01,10.62,8.84,4008315.0,0.30000000000000004,0.12624999999999997,2836,Drugs,0.03675,18.0,53.0,27.6,-0.16000000000000014,1,0,New York Stock Exchange,8.001,8.0,2,16.0,7+,2.3293567142857143,7000000.0,16305497.0,18.469470908121796,130443976.0,0.3185778452743101,-19.358714777236127,33.317014861939356,-0.41325057433085294,-0.4666666666666667,0.0
1253955,,19.0,19.0,,2.5,,0.22727272727272727,0.22727272727272727,19.0,-2.0,1.0,above,COMPELLENT TECHNOLOGIES INC,2007,2007-09-21,2007-10-10,2007-07-02,2007-10-10,2007-10-10,2007/10/10,13.5,23.0,24.0,26.94,22.02,6464000.0,0.7037037037037037,0.7777777777777778,7373,Softw,0.0352,7.0,33.5,35.4,-0.0600000000000005,0,0,New York Stock Exchange,9.001,9.0,1,9.0,9,4.945218166666667,6000000.0,29671309.0,18.0051652999907,400562671.5,0.4804541588076482,-98.83115507031829,19.12998096852763,-0.1365966024619945,0.0,0.0
1254419,8.0,15.0,15.0,1.0,1.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,8.0,-2.0,3.0,within,MEDASSETS INC,2007,2007-11-28,2007-12-13,2007-08-24,2007-12-13,2007-12-13,2007/12/13,16.0,19.75,20.5,21.005,19.28,6171715.0,0.234375,0.28125,7372,Softw,0.02015,18.0,48.0,18.95,-0.08000000000000007,0,0,New York Stock Exchange,9.001,8.5,2,17.0,7+,3.2226823308270682,13300000.0,42861675.0,19.11132479429419,685786800.0,0.9759531919970587,106.7871068203052,5.095112075306285,0.1498308220572341,0.0,0.06666666666666667
1255474,,21.0,21.0,,0.0,,0.0,0.0,21.0,,0.0,within,WHITING PETROLEUM CORP,2012,2012-03-02,2012-03-23,2011-12-16,2012-03-23,2012-03-23,2012/03/23,20.0,54.95,56.22,56.49,54.15,2024804.0,1.7475,1.811,1311,Oil,0.018199999999999997,16.5,29.5,22.3,0.09000000000000075,0,0,New York Stock Exchange,9.001,8.0,2,16.0,7+,1.15,16000000.0,18400000.0,19.583831553758046,368000000.0,,,,,0.0,0.0
1259515,,11.0,11.0,,0.0,,0.0,0.0,11.0,,0.0,within,CONTROL4 CORP,2013,2013-07-22,2013-08-02,2013-07-01,2013-08-02,2013-08-02,2013/08/02,16.0,18.7,20.05,20.7,18.14,3792435.0,0.16874999999999996,0.25312500000000004,3670,Chips,0.013999999999999997,16.5,33.0,19.3,0.1299999999999999,1,0,New York Stock Exchange,8.501,7.8,2,15.5,7+,5.52356675,4000000.0,22094267.0,17.974393641323946,353508272.0,0.5327267212617531,-240.31833582596872,13.304289338000075,-0.06657835718197848,0.0,0.0
1260221,,16.0,16.0,,0.0,,0.0,0.0,16.0,,0.0,within,TRANSDIGM GROUP INC,2006,2006-02-27,2006-03-15,2005-12-20,2006-03-15,2006-03-15,2006/03/15,21.0,23.95,24.1,24.69,23.45,7251200.0,0.14047619047619045,0.14761904761904768,3728,Aero,0.0317,13.0,44.0,14.1,0.02999999999999936,0,0,New York Stock Exchange,9.001,8.5,2,17.0,7+,4.034994344825948,10954570.0,44201628.0,19.253789716481425,928234188.0,0.7471128423755621,103.32081344612645,9.269364769322948,0.2032504323143935,0.0,0.0
1261249,13.0,14.0,14.0,-7.0,-7.0,-0.5384615384615384,-0.5384615384615384,-0.5384615384615384,13.0,-2.0,1.0,under,AGILE THERAPEUTICS INC,2014,2014-05-09,2014-05-23,2014-03-17,2014-05-23,2014-05-23,2014/05/23,6.0,5.5,5.54,6.06,5.05,3359790.0,-0.08333333333333333,-0.07666666666666666,2834,Drugs,0.00935,15.5,14.5,10.45,-0.14000000000000057,0,0,New York Stock Exchange,8.001,7.5,2,15.0,7+,2.0282245444281983,9166667.0,18592059.0,18.59603366779386,111552354.0,1.0663785810801008,132.91228927204207,,0.045142552527398926,-0.5384615384615384,0.0
1262039,,21.0,21.0,,2.5,,0.25,0.25,21.0,,1.0,above,FORTINET INC,2009,2009-10-28,2009-11-18,2009-08-10,2009-11-18,2009-11-18,2009/11/18,12.5,17.0,16.62,17.5,16.33,13669690.0,0.36,0.32960000000000006,7372,Softw,0.034949999999999995,8.0,25.5,7.050000000000001,-0.019999999999999574,0,0,New York Stock Exchange,9.001,9.0,3,27.0,9,5.15151752,12500000.0,64393969.0,18.643824295266576,804924612.5,0.983130710957228,49.567375608103944,4.437217755494672,0.25218200170267496,0.0,0.0
1262976,,23.0,23.0,,2.0,,0.2,0.2,23.0,,1.0,above,VISTAPRINT N.V.,2005,2005-09-07,2005-09-30,2005-06-03,2005-09-30,2005-09-30,2005/09/30,12.0,12.27,15.25,15.71,12.01,5356823.0,0.022499999999999964,0.2708333333333333,7330,BusSv,0.004350000000000001,19.5,42.5,7.45,0.07000000000000028,0,0,New York Stock Exchange,9.001,8.5,2,17.0,7+,3.9636094701141076,10015930.0,39699235.0,18.42227247647375,476390820.0,0.49433213105810325,-29.37239163943523,5.2416880673378445,-0.4085469153246908,0.0,0.0
1264587,95.0,194.0,194.0,-1.0,-2.0,-0.08333333333333333,-0.16666666666666666,-0.08333333333333333,95.0,0.0,2.0,under,STEMLINE THERAPEUTICS INC,2013,2012-07-19,2013-01-29,2012-04-02,2013-01-29,2013-01-29,2013/01/29,10.0,11.0,11.8,12.53,11.0,1152491.0,0.1,0.18000000000000008,2836,Drugs,0.047850000000000004,6.0,44.5,14.100000000000001,-0.14999999999999947,0,0,New York Stock Exchange,8.001,6.4,5,32.0,0+,2.0981497713437607,3317644.0,6960914.0,17.499672100213832,69609140.0,1.2410543813101902,-14.077246431502358,,-0.71036619616332,-0.08333333333333333,0.0
1265572,21.0,26.0,26.0,0.5,1.0,0.05,0.1,0.05,21.0,-1.0,2.0,within,KONA GRILL INC,2005,2005-07-21,2005-08-16,2005-06-03,2005-08-16,2005-08-16,2005/08/16,11.0,13.0,12.7,13.89,12.5,2518529.0,0.18181818181818182,0.15454545454545449,5812,Meals,0.010250000000000002,15.5,40.5,11.600000000000001,0.08999999999999986,0,0,New York Stock Exchange,7.001,5.5,2,11.0,0+,2.1186119999999997,2500000.0,5296530.0,17.034386382832476,58261830.0,0.7325019418313627,2648.265,3.441336680448907,0.004153662869841198,0.0,0.05
1265888,,20.0,20.0,,3.0,,0.15789473684210525,0.15789473684210525,20.0,,1.0,above,NEUSTAR INC,2005,2005-06-09,2005-06-29,2005-03-29,2005-06-29,2005-06-29,2005/06/29,22.0,25.0,26.0,26.7,24.25,16057700.0,0.13636363636363635,0.18181818181818182,4899,Telcm,0.0081,13.5,28.5,6.65,-0.14999999999999947,0,0,New York Stock Exchange,9.001,6.0,3,18.0,0+,2.1732339272727272,27500000.0,59763933.0,20.07413554180324,1314806526.0,0.45721533598063624,89.86443346319459,22.7506666320598,0.24481320531565418,0.0,0.0
1267201,,44.0,44.0,,0.5,,0.05,0.05,44.0,,1.0,within,"SEABRIGHT HOLDINGS, INC.",2005,2004-12-08,2005-01-21,2004-09-17,2005-01-21,2005-01-21,2005/01/21,10.5,11.8,12.05,12.41,11.68,5128799.0,0.12380952380952388,0.14761904761904768,6331,Insur,0.0654,17.5,58.5,17.1,-0.04999999999999982,0,0,New York Stock Exchange,0.0,0.0,1,0.0,0+,2.0370410666666667,7500000.0,15277808.0,18.132998671500584,160416984.0,0.7013012958963283,39.94446812749004,2.9336878257530037,0.2628649345508204,0.0,0.0
1267602,,16.0,16.0,,-5.0,,-0.3125,-0.3125,16.0,,1.0,under,ALIMERA SCIENCES INC,2010,2010-04-06,2010-04-22,2009-10-30,2010-04-23,2010-04-22,2010/04/22,11.0,11.0,11.0,11.23,11.0,2028559.0,0.0,0.0,2834,Drugs,0.00015000000000000083,10.5,30.5,7.3,-0.019999999999999574,0,0,New York Stock Exchange,9.001,8.8,2,17.5,7+,4.740619083969466,6550000.0,31051055.0,18.467564329851214,341561605.0,8.938271604938272,-7.724492401284545,,-1.4240417918167354,0.0,0.0
1267813,,13.0,13.0,,-5.0,,-0.38461538461538464,-0.38461538461538464,13.0,,1.0,under,MARINUS PHARMACEUTICALS INC,2014,2014-07-18,2014-07-31,2014-05-12,2014-08-01,2014-07-31,2014/07/31,8.0,8.0,8.0,8.16,8.0,622183.0,0.0,0.0,2834,Drugs,0.0097,25.0,30.5,12.8,-0.0699999999999994,1,0,New York Stock Exchange,7.001,7.0,2,14.0,0+,2.4496270222222223,5625000.0,13779152.0,18.107680863516293,110233216.0,0.311420550745882,-49.31459764345463,,-0.16222377109999223,0.0,0.0
1268984,,15.0,15.0,,1.5,,0.08823529411764706,0.08823529411764706,15.0,,1.0,above,REDDY ICE HOLDINGS INC,2005,2005-07-26,2005-08-10,2005-02-11,2005-08-10,2005-08-10,2005/08/10,18.5,19.6,19.31,20.09,19.12,7639500.0,0.05945945945945954,0.04378378378378371,2090,Food,-0.00545,15.5,40.5,11.600000000000001,0.08999999999999986,0,0,New York Stock Exchange,9.001,8.3,3,25.0,7+,2.121089705882353,10200000.0,21635115.0,18.971111622310715,400249627.5,0.8655138397261068,-83.64673510971787,3.023787103281029,-0.2211682258217717,0.0,0.0
1269021,,15.0,15.0,,0.0,,0.0,0.0,15.0,,0.0,within,PORTOLA PHARMACEUTICALS INC,2013,2013-05-07,2013-05-22,2013-04-12,2013-05-22,2013-05-22,2013/05/22,14.5,15.25,15.15,15.38,14.75,3378000.0,0.05172413793103448,0.04482758620689658,2836,Drugs,0.02345,13.5,50.5,15.3,0.14000000000000057,1,0,New York Stock Exchange,9.001,8.8,2,17.5,7+,4.022784223409957,8422758.0,33882938.0,18.620596535455302,491302601.0,0.19091180420832712,-27.08095033623636,158.07676994851994,-0.5354317267292464,0.0,0.0
1269026,14.0,15.0,15.0,-2.0,-5.25,-0.18181818181818182,-0.4772727272727273,-0.18181818181818182,14.0,0.0,2.0,under,AMEDICA CORP,2014,2014-01-29,2014-02-13,2013-11-08,2014-02-14,2014-02-13,2014/02/13,5.75,6.16,5.39,6.5,5.3,1980728.0,0.07130434782608698,-0.06260869565217397,3842,MedEq,0.010249999999999999,12.0,27.5,25.85,-0.1899999999999995,0,0,New York Stock Exchange,7.001,7.0,1,7.0,0+,3.4649868571428573,3500000.0,12127454.0,17.466168799258014,69732860.5,0.7874641430382953,-7.792869107631837,4.199848232275507,-0.7378540458698091,-0.18181818181818182,0.0
1269871,14.0,16.0,16.0,1.0,1.0,0.0625,0.0625,0.0625,14.0,-2.0,1.0,within,"PHYSICIANS FORMULA HOLDINGS, INC.",2006,2006-10-24,2006-11-09,2006-08-25,2006-11-09,2006-11-09,2006/11/09,17.0,20.0,19.72,21.0,19.0,5162282.0,0.17647058823529413,0.15999999999999992,2844,Hshld,0.02565,12.5,45.0,16.1,-0.009999999999999787,0,0,New York Stock Exchange,9.001,4.5,2,9.0,0+,1.8275168000000002,7500000.0,13706376.0,18.60300230074632,233008392.0,0.9234983922829582,57.66107201187825,4.5893089104230675,0.2948262910633708,0.0,0.0625
1270073,,14.0,14.0,,1.0,,0.07142857142857142,0.07142857142857142,14.0,,1.0,within,INTERCEPT PHARMACEUTICALS INC,2012,2012-09-27,2012-10-11,2012-09-04,2012-10-11,2012-10-11,2012/10/11,15.0,19.4,19.4,20.4,18.74,813252.0,0.2933333333333332,0.2933333333333332,2836,Drugs,0.02245,4.0,33.5,22.25,-0.07000000000000028,0,0,New York Stock Exchange,8.501,8.5,1,8.5,7+,3.1466966,5000000.0,15733483.0,18.064005800013632,236002245.0,1.772300100509745,-30.390415906913496,155.51950268499232,-0.49357666067964734,0.0,0.0
1271024,8.0,10.0,10.0,10.0,11.5,0.29850746268656714,0.34328358208955223,0.29850746268656714,8.0,0.0,2.0,above,LINKEDIN CORP,2011,2011-05-09,2011-05-19,2011-01-27,2011-05-19,2011-05-19,2011/05/19,45.0,83.0,94.25,122.6991,80.0,30147080.0,0.8444444444444444,1.0944444444444446,7370,Softw,0.004849999999999998,10.0,47.0,15.45,-0.23999999999999932,0,0,New York Stock Exchange,9.001,8.8,3,26.5,7+,12.203396301020408,7840000.0,95674627.0,19.38629483115761,4305358215.0,0.49304644746958526,2071.875945620789,45.834840256781504,0.02171944710064038,0.0,0.29850746268656714
1271831,,286.0,286.0,,-0.25,,-0.014084507042253521,-0.014084507042253521,286.0,,1.0,within,FIELDSTONE INVESTMENT CORP,2005,2004-04-23,2005-02-03,2004-04-23,2004-06-25,2005-02-03,2005/02/03,17.5,17.5,17.0,19.5,16.46,3269006.0,0.0,-0.02857142857142857,6798,Fin,-0.0497,10.0,26.5,15.2,0.0,0,0,New York Stock Exchange,-1.0,-1.0,0,-1.0,-1,1.12718275338098,43328933.0,48839626.0,20.460716684363167,854693455.0,0.8841364515668022,28.20491221991222,3.0015573485513607,0.6204592967194302,0.0,0.0
1272830,,26.0,26.0,,0.0,,0.0,0.0,26.0,,0.0,within,VONAGE HOLDINGS CORP,2006,2006-04-28,2006-05-24,2006-02-08,2006-05-24,2006-05-24,2006/05/24,17.0,17.0,14.85,17.25,14.49,33826600.0,0.0,-0.12647058823529414,4899,Telcm,0.01755,9.5,46.0,9.55,0.2699999999999996,0,0,New York Stock Exchange,9.001,5.7,3,17.0,0+,4.98343808,31250000.0,155732440.0,20.0907432782029,2647451480.0,1.1602154432742724,-31.087969469234384,22.269386539707106,-0.5468353285930664,0.0,0.0
1273636,,15.0,15.0,,-2.0,,-0.14285714285714285,-0.14285714285714285,15.0,,1.0,under,APPLIED GENETIC TECHNOLOGIES CORP,2014,2014-03-12,2014-03-27,2014-01-10,2014-03-27,2014-03-27,2014/03/27,12.0,12.75,14.76,16.82,12.5,1565963.0,0.0625,0.22999999999999998,2836,Drugs,0.017699999999999997,21.5,38.5,19.1,-0.040000000000000036,1,0,New York Stock Exchange,8.001,4.7,3,14.0,0+,3.2149886228009104,4166667.0,13395787.0,17.881684323219677,160749444.0,0.05862688826516131,-20.61154558276702,207.95529624838292,-0.5821979701528548,0.0,0.0
1274494,,15.0,15.0,,2.0,,0.1111111111111111,0.1111111111111111,15.0,,1.0,above,"FIRST SOLAR, INC.",2006,2006-11-02,2006-11-17,2006-06-30,2006-11-20,2006-11-17,2006/11/17,20.0,24.5,24.74,25.18,23.5,18357760.0,0.225,0.23699999999999993,3674,Chips,0.0064,21.5,36.5,13.55,-0.21999999999999975,0,0,New York Stock Exchange,9.001,9.0,2,18.0,9,3.4693638,20000000.0,69387276.0,19.70161458941443,1387745520.0,0.42698690161711333,-341.47281496062993,16.866339163091432,-0.058569816172060134,0.0,0.0
1274563,16.0,17.0,17.0,-3.5,-5.0,-0.25,-0.35714285714285715,-0.25,16.0,-1.0,2.0,under,HELICOS BIOSCIENCES CORP,2007,2007-05-07,2007-05-24,2007-02-28,2007-05-24,2007-05-24,2007/05/24,9.0,9.0,8.47,9.11,8.01,1360819.0,0.0,-0.05888888888888882,3826,LabEq,0.03265,17.0,32.5,6.800000000000001,0.0,0,0,New York Stock Exchange,8.001,8.0,1,8.0,7+,3.7999953703703695,5400000.0,20519975.0,18.140966841149762,184679775.0,0.19759949928205883,-22.117338323353295,2007.388858695652,-0.4069205737336425,-0.25,0.0
1274792,,76.0,76.0,,-2.0,,-0.2222222222222222,-0.2222222222222222,76.0,-1.0,1.0,under,MERRIMACK PHARMACEUTICALS INC,2012,2012-01-13,2012-03-29,2011-07-08,2012-03-29,2012-03-29,2012/03/29,7.0,6.25,6.04,6.5,5.86,3777979.0,-0.10714285714285714,-0.13714285714285715,2836,Drugs,0.03405,5.0,37.5,5.45,-0.019999999999999574,0,0,New York Stock Exchange,9.001,9.0,1,9.0,9,6.461276503496504,14300000.0,92396254.0,18.672994672566354,646773778.0,1.254293719738801,-8.11754829559717,18.903223089288325,-0.8623293320960826,0.0,0.0
1275158,8.0,11.0,11.0,2.0,4.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,8.0,0.0,2.0,above,NOODLES & CO,2013,2013-06-17,2013-06-28,2013-05-23,2013-06-28,2013-06-28,2013/06/28,18.0,32.0,36.75,39.7,32.0,7725590.0,0.7777777777777778,1.0416666666666667,5812,Meals,0.006100000000000001,17.5,37.0,18.15,0.45999999999999996,1,0,New York Stock Exchange,9.001,8.7,3,26.0,7+,4.163317275644872,5357143.0,22303486.0,18.132998698167253,401462748.0,0.907590301949968,434.4834935064935,4.93925625,0.04142850135624539,0.0,0.14285714285714285
1275712,15.0,79.0,79.0,1.0,-5.0,0.07142857142857142,-0.35714285714285715,0.07142857142857142,15.0,-2.0,4.0,under,"GSE HOLDING, INC.",2012,2011-11-23,2012-02-10,2011-07-11,2012-02-10,2012-02-10,2012/02/10,9.0,10.3,11.5,12.0,10.2,2706307.0,0.14444444444444451,0.2777777777777778,3081,Rubbr,0.0664,6.5,18.0,13.299999999999999,-0.23000000000000043,0,0,New York Stock Exchange,7.001,4.7,3,14.0,0+,2.6126362857142857,7000000.0,18288454.0,18.400478036634848,164596086.0,0.8864258798529674,87.0878761904762,0.46523536777362906,0.10334389117855451,0.0,0.07142857142857142
1275791,,16.0,16.0,,-3.5,,-0.23333333333333334,-0.23333333333333334,16.0,,1.0,under,MEDIAMIND TECHNOLOGIES INC.,2010,2010-07-26,2010-08-11,2010-03-10,2010-08-12,2010-08-11,2010/08/11,11.5,10.5,11.0,11.5,10.22,2692556.0,-0.08695652173913043,-0.043478260869565216,7370,Softw,0.012800000000000006,8.0,39.5,9.600000000000001,-0.22000000000000064,0,0,New York Stock Exchange,9.001,8.8,2,17.5,7+,3.5803184,5000000.0,17901592.0,18.132998671500584,205868308.0,0.17493056128482248,59.93254963609898,5.5303776494291474,0.191882375601008,0.0,0.0
1276187,,,0.0,,,,,,,,0.0,within,"ENERGY TRANSFER EQUITY, L.P.",2006,2006-02-03,2006-02-03,2005-09-02,2006-02-03,2006-02-03,2006/02/03,21.0,23.0,22.65,23.29,22.43,10747100.0,0.09523809523809523,0.0785714285714285,4922,Util,0.016399999999999998,13.0,44.0,14.1,0.02999999999999936,0,0,New York Stock Exchange,9.001,8.0,3,24.0,7+,6.500244142857143,21000000.0,136505127.0,19.90455543341112,2866607667.0,0.7565899316879398,72.3872545390268,1.1862053889316484,0.2901063195963328,0.0,0.0
1276591,,16.0,16.0,,0.0,,0.0,0.0,16.0,,0.0,within,HANSEN MEDICAL INC,2006,2006-10-31,2006-11-16,2006-08-16,2006-11-16,2006-11-16,2006/11/16,12.0,13.0,12.2,14.0,12.0,4187804.0,0.08333333333333333,0.016666666666666607,3845,MedEq,0.01795,12.5,45.0,16.1,-0.009999999999999787,0,0,New York Stock Exchange,9.001,9.0,2,18.0,9,3.28862912,6250000.0,20553932.0,18.132998671500584,246647184.0,0.42001206664500856,-13.480934849147355,,-0.8901459827735151,0.0,0.0
1277141,,10.0,10.0,,1.0,,0.06666666666666667,0.06666666666666667,10.0,,1.0,within,"BORDERFREE, INC.",2014,2014-03-11,2014-03-21,2014-02-18,2014-03-21,2014-03-21,2014/03/21,16.0,21.0,20.0,21.25,19.0,4674462.0,0.3125,0.25,7370,Softw,0.0121,21.5,38.5,19.1,-0.040000000000000036,0,0,New York Stock Exchange,8.501,8.3,2,16.5,7+,6.095345,5000000.0,30476725.0,18.132998671500584,487627600.0,0.6036673903724088,-745.6079510703364,4.414637370198358,-0.021458998629281852,0.0,0.0
1277856,,60.0,60.0,,-5.0,,-0.3333333333333333,-0.3333333333333333,60.0,,1.0,under,CARDTRONICS INC,2007,2007-10-12,2007-12-11,2007-09-07,2007-12-11,2007-12-11,2007/12/11,10.0,9.65,9.5,9.75,8.33,9547700.0,-0.03499999999999996,-0.05,7389,BusSv,0.01715,8.5,51.5,40.95,-0.10999999999999943,0,0,New York Stock Exchange,9.001,8.0,3,24.0,7+,3.213850583333333,12000000.0,38566207.0,19.008467408854486,385662070.0,0.9689345981241584,-19.59167233934468,1.4700624752233709,-0.510420949615294,0.0,0.0
1280263,,14.0,14.0,,-4.0,,-0.4,-0.4,14.0,,1.0,under,AMBARELLA INC,2012,2012-09-26,2012-10-10,2011-06-10,2012-10-10,2012-10-10,2012/10/10,6.0,6.71,6.06,6.85,6.0,3565608.0,0.11833333333333333,0.009999999999999934,3674,Chips,-0.002700000000000001,4.0,33.5,22.25,-0.07000000000000028,0,0,New York Stock Exchange,9.001,8.8,2,17.5,7+,4.318243666666667,6000000.0,25909462.0,17.909855120186375,155456772.0,0.2983887740246394,15.829016597087874,1.5984121657052963,0.3790507112806897,0.0,0.0
1280600,12.0,13.0,13.0,1.0,1.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,12.0,-2.0,1.0,within,ACCELERON PHARMA INC,2013,2013-09-06,2013-09-19,2013-08-07,2013-09-19,2013-09-19,2013/09/19,15.0,18.5,19.99,20.8,18.5,5516854.0,0.23333333333333334,0.33266666666666656,2836,Drugs,0.0015499999999999993,15.0,50.0,25.4,0.04999999999999982,1,0,New York Stock Exchange,9.001,7.5,2,15.0,7+,4.757022939068102,5580000.0,26544188.0,18.173756663972753,398162820.0,1.1568348199785123,27.03991986417657,9.60817615830116,0.5547353718260284,0.0,0.07142857142857142
1280776,152.0,162.0,162.0,-3.0,-5.0,-0.17647058823529413,-0.29411764705882354,-0.17647058823529413,152.0,0.0,2.0,under,VITAL THERAPIES INC,2014,2013-11-06,2014-04-17,2013-10-11,2014-04-17,2014-04-17,2014/04/17,12.0,12.25,12.0,12.49,11.85,998686.0,0.020833333333333332,0.0,2836,Drugs,0.0422,19.0,53.0,22.950000000000003,0.07000000000000028,1,0,New York Stock Exchange,8.501,8.0,3,24.0,7+,4.692369111111111,4500000.0,21115661.0,18.152801298796764,253387932.0,0.1667274873886444,-7.744603337612324,,-1.5494660574442827,-0.17647058823529413,0.0
1281774,7.0,18.0,18.0,1.0,-4.0,0.058823529411764705,-0.23529411764705882,0.058823529411764705,7.0,-2.0,3.0,under,TOWN SPORTS INTERNATIONAL HOLDINGS INC,2006,2006-05-15,2006-06-02,2005-07-06,2006-06-02,2006-06-02,2006/06/02,13.0,13.24,13.25,13.5,12.74,3295437.0,0.018461538461538477,0.019230769230769232,7997,Fun,0.027250000000000003,12.5,42.0,6.65,0.07000000000000028,0,0,New York Stock Exchange,9.001,9.0,2,18.0,9,2.9024136312849156,8950000.0,25976602.0,18.840377434307253,337695826.0,1.2595706707204966,-2501.450562962963,3.2462324781066454,-0.0051969845786604425,0.0,0.058823529411764705
