cik,days_to_first_price_update,days_to_final_price_revision,days_from_priced_to_listing,days_from_s1_to_listing,size_of_first_price_update,size_of_final_price_revision,percent_first_price_update,percent_final_price_revision,pct_first_price_change,days_to_first_price_change,prange_change_first_price_update,prange_change_plus,delay_in_price_update,number_of_price_updates,number_of_price_updates_up,number_of_price_updates_down,offer_in_filing_price_range,Coname,Year,date_1st_pricing,date_last_pricing,date_s1_filing,date_424b,date_trading,Date,Offer Price,Open,Close,High,Low,Volume,open_return,close_return,SIC,FF49_industry,BAA_yield_changes,confidential_IPO,foreign,exchange,amends,VC,underwriter_rank_single,underwriter_rank_avg,underwriter_rank_med,underwriter_num_leads,underwriter_collective_rank,underwriter_tier,share_overhang,shares_offered,total_dual_class_shares,proceeds,market_cap,liab_over_assets,price_to_earnings,price_to_sales,EPS,sales,priceupdate_down,priceupdate_up,M3_IPO_volume,M3_indust_rets,M3_initial_returns,M3_pct_above_midpoint,IoT_15day_CASI_all,IoT_15day_CASI_business_industrial,IoT_15day_CASI_finance,IoT_15day_CASI_weighted_finance,IoT_30day_CASI_all,IoT_30day_CASI_business_industrial,IoT_30day_CASI_finance,IoT_30day_CASI_weighted_finance,IoT_60day_CASI_all,IoT_60day_CASI_business_industrial,IoT_60day_CASI_finance,IoT_60day_CASI_weighted_finance,IoT_15day_CASI_news,IoT_30day_CASI_news,IoT_entity_type,amendment,gtrends_name,pct_final_revision_down,pct_final_revision_up,pct_first_price_change_up,pct_first_price_change_down,media_1st_pricing,media_listing,lockup_expiration,lockup_period,underwriter_syndicate_size,num_S1A
1316360,,186.0,186.0,283.0,,0.5,,3.2258064516129035,3.2258064516129035,186.0,,0.0,1.0,1,1,0,within,IHS INC.,2005,2005-05-09,2005-11-11,2005-02-04,2005-11-14,2005-11-11,2005/11/11,16.0,17.0,17.100000381469727,17.489999771118164,16.649999618530273,6733500.0,6.25,6.875,7370,Softw,-0.05000000074505806,0,0,New York Stock Exchange,None,0,9.00100040435791,4.5,4.5,2,9.0,0+,3.9317469596862793,14515000.0,57069304.0,224982500.0,884574212.0,0.4062495373280374,34.77236573764692,2.526741254266821,0.44575626855375705,350085000.0,0.0,0.0,8.0,-0.496666669845581,9.366666793823242,31.0,1.0081330741490089,-0.8039608745730706,-0.327768896621349,-0.04119889901513693,1.827341422208022,2.725077418087271,-0.3063865898343138,1.415344083486993,4.715959490637005,0.9303071492880672,1.5146172340814832,2.3869612913355183,-0.5658648855972098,1.2093454141264788,Media company,0.0,IHS Inc,0.0,3.2258064516129035,3.2258064516129035,0.0,19,0,2006-05-10,180,6,10
1316625,,37.0,37.0,126.0,,0.0,,0.0,0.0,37.0,,0.0,1.0,0,0,0,within,SILICON GRAPHICS INTERNATIONAL CORP,2005,2005-05-04,2005-06-10,2005-02-04,2005-06-10,2005-06-10,2005/06/10,12.0,12.260000228881836,12.199999809265135,12.75,11.619999885559082,4074917.0,2.1666667461395264,1.6666666269302368,3576,Hardw,-0.05000000074505806,0,0,NASDAQ Global Market,None,1,8.00100040435791,8.0,8.0,1,8.0,7+,3.2044336795806885,6250000.0,20027712.0,75000000.0,240332544.0,1.1165784368526617,-55.1727603305785,7.882598445340943,-0.21749863389287805,30489000.0,0.0,0.0,8.0,1.0366666316986084,9.366666793823242,31.0,-0.4188560921781176,0.0,0.0,-0.13961869739270585,-0.8817042549726275,0.0,0.0,-0.29390141832420913,3.880223318339436,0.0,0.0,1.2934077727798121,-0.4188560921781176,-0.8817042549726275,Business Operation,0.0,Silicon Graphics International,0.0,0.0,0.0,0.0,0,0,2005-12-07,180,4,7
1316656,13.0,14.0,14.0,84.0,1.0,1.0,5.0,5.0,5.0,13.0,-2.0,2.0,0.9285714285714286,2,1,1,within,DRESSER-RAND GROUP INC.,2005,2005-07-22,2005-08-05,2005-05-16,2005-08-08,2005-08-05,2005/08/05,21.0,22.01000022888184,22.79999923706055,24.38999938964844,22.01000022888184,15288000.0,4.809523582458496,8.571428298950195,3510,Mach,-0.059999998658895486,0,0,New York Stock Exchange,Up,1,9.00100040435791,4.5,4.5,2,9.0,0+,3.164625406265259,27000000.0,85444888.0,540000000.0,1708897760.0,0.7392318042022052,-425.31054255848676,7.30298188034188,-0.04702446330083551,234000000.0,0.0,5.0,13.666666984558105,5.4066667556762695,9.533333778381348,38.0,-0.07358320022067218,0.0,0.0,-0.024527733406890725,0.2444371204277938,0.0,0.0,0.08147904014259794,-0.1617116923953261,0.0,0.0,-0.05390389746510869,-0.07358320022067218,0.2444371204277938,Public company,1.0,Dresser-rand Group,0.0,5.0,5.0,0.0,3,0,2006-02-01,180,12,7
1316835,,16.0,16.0,129.0,,0.0,,0.0,0.0,16.0,,0.0,1.0,0,0,0,within,"BUILDERS FIRSTSOURCE, INC.",2005,2005-06-06,2005-06-22,2005-02-14,2005-06-23,2005-06-22,2005/06/22,16.0,16.520000457763672,15.4399995803833,16.75,14.899999618530273,8498048.0,3.25,-3.5,2452,BldMt,-0.1899999976158142,0,0,NASDAQ,None,0,9.00100040435791,8.5,8.5,2,17.0,7+,2.665160179138184,12250000.0,32648212.0,196000000.0,522371392.0,1.0129055901671693,-27.697316648992576,1.025580831739774,-0.5776732888159388,509342000.0,0.0,0.0,11.333333015441895,0.7633333206176758,6.5,24.66666603088379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Search term,0.0,Builders Firstsource,0.0,0.0,0.0,0.0,0,11,2005-12-19,180,5,10
1316925,182.0,182.0,182.0,619.0,-1.0,-1.0,-14.285714285714285,-14.285714285714285,-14.285714285714285,182.0,-2.0,2.0,1.0,1,0,1,within,"MONTVALE TECHNOLOGIES, INC.",2006,2006-04-20,2006-10-19,2005-02-11,2006-10-23,2006-10-19,2006/10/19,6.0,6.0,6.070000171661378,6.300000190734862,6.0,450000.0,0.0,1.1666666269302368,3845,MedEq,0.4099999964237213,0,0,American Stock Exchange,Down,0,3.000999927520752,3.0,3.0,1,3.0,0+,3.733527660369873,2500000.0,9333819.0,17500000.0,65336733.0,8.814153553456501,-34.791370733530776,300.5106867385095,-0.20119931616415526,217419.0,14.285714285714285,0.0,11.666666984558105,-1.309999942779541,9.533333778381348,45.33333206176758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Search term,-1.0,Montvale Technologies,14.285714285714285,0.0,0.0,-14.285714285714285,0,0,2007-04-17,180,2,12
1317362,,28.0,28.0,28.0,,0.0,,0.0,0.0,28.0,,0.0,1.0,0,0,0,within,SHAMIR OPTICAL INDUSTRY LTD.,2005,2005-02-11,2005-03-11,2005-02-11,2005-03-11,2005-03-11,2005/03/11,14.0,19.489999771118164,16.0,19.489999771118164,15.550000190734865,2177704.0,39.21428680419922,14.285714149475098,3851,MedEq,-0.33000001311302185,0,1,NASDAQ,None,0,8.00100040435791,7.5,7.5,2,15.0,7+,4.027832984924316,4000000.0,16111332.0,56000000.0,225558648.0,0.6736362791562123,35.32080300657689,4.385143923634739,0.3963669794651367,51437000.0,0.0,0.0,17.0,2.0199999809265137,11.133333206176758,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Search term,0.0,Shamir Optical,0.0,0.0,0.0,0.0,0,0,2005-09-07,180,3,3
1317405,137.0,194.0,194.0,194.0,-2.0,-1.0,-16.666666666666664,-8.333333333333332,-16.666666666666664,137.0,2.0,0.0,0.7061855670103093,2,1,1,within,"RMX HOLDINGS, INC.",2005,2005-02-11,2005-08-24,2005-02-11,2005-08-24,2005-08-24,2005/08/24,11.0,12.0,12.100000381469727,13.109999656677244,11.699999809265135,725000.0,9.090909004211426,10.0,3270,BldMt,-0.33000001311302185,0,0,American Stock Exchange,Down,1,6.000999927520753,4.5,4.5,2,9.0,0+,2.3064515590667725,1550000.0,3575000.0,18600000.0,42900000.0,0.7664130636875643,45.76541862556528,1.3483172340903125,0.2622067132867133,31817438.0,16.666666666666664,0.0,17.0,2.0799999237060547,11.133333206176758,48.0,-2.55351295663786e-15,0.0,0.0,-8.511709855459533e-16,-4.6629367034256575e-15,0.0,0.0,-1.5543122344752192e-15,-38.41100299211429,0.0,0.0,-12.803667664038091,-2.55351295663786e-15,-4.6629367034256575e-15,Company,-1.0,RMC Group,8.333333333333332,0.0,0.0,-16.666666666666664,0,0,2006-02-20,180,2,6
1317577,13.0,15.0,15.0,100.0,1.0,-1.0,6.666666666666668,-6.666666666666668,6.666666666666668,13.0,-2.0,2.0,0.8666666666666667,2,1,1,within,PIKE CORP,2005,2005-07-12,2005-07-27,2005-04-18,2005-07-27,2005-07-27,2005/07/27,14.0,14.220000267028807,14.359999656677244,14.770000457763672,14.100000381469727,7345500.0,1.5714285373687744,2.5714285373687744,1731,Cnstr,-0.059999998658895486,0,0,New York Stock Exchange,Up,1,9.00100040435791,4.5,4.5,2,9.0,0+,2.357990026473999,13500000.0,31832864.0,202500000.0,477492960.0,0.9754278970454808,44.16324084350721,0.9108167714836708,0.33964898665731114,524247000.0,0.0,6.666666666666668,13.666666984558105,9.956666946411133,9.533333778381348,38.0,-4.479923376710104e-15,0.09166722811616183,0.0,0.030555742705385785,0.027587141707910805,0.4307107908794101,0.0,0.15276597752910695,50.76597948210465,49.52523881043079,0.0,33.430406097511806,0.09166722811616183,0.4307107908794101,Search term,1.0,Pike Electric,6.666666666666668,0.0,6.666666666666668,0.0,0,0,2006-01-23,180,8,7
1317630,,46.0,46.0,119.0,,3.0,,15.0,15.0,46.0,,0.0,1.0,1,1,0,above,ITC HOLDINGS CORP.,2005,2005-06-10,2005-07-26,2005-03-29,2005-07-26,2005-07-26,2005/07/26,23.0,27.0,26.399999618530273,27.25,26.25,10665400.0,17.391304016113278,14.78260898590088,4911,Util,-0.1899999976158142,0,0,New York Stock Exchange,None,0,9.00100040435791,8.699999809265138,8.699999809265138,3,26.0,8.5+,2.6574201583862305,12500000.0,33217752.0,250000000.0,664355040.0,0.7541121155413539,84.4161423125794,15.646609514837492,0.2369215111245337,42460000.0,0.0,0.0,11.333333015441895,3.1233332157135014,6.5,24.66666603088379,-10.327313060023188,0.0,0.0,-3.442437686674396,-19.077376082817565,0.0,0.0,-6.3591253609391885,48.27132610246707,0.0,0.0,16.09044203415569,-10.327313060023188,-19.077376082817565,Company,0.0,ITC Holdings,0.0,15.0,15.0,0.0,0,11,2006-01-23,180,5,7
1317872,18.0,23.0,23.0,86.0,1.0,3.0,6.25,18.75,6.25,18.0,-2.0,2.0,0.7826086956521741,3,2,1,above,TOMOTHERAPY INC,2007,2007-04-16,2007-05-09,2007-02-12,2007-05-09,2007-05-09,2007/05/09,19.0,24.0,22.670000076293945,24.729999542236328,22.489999771118164,10679210.0,26.3157901763916,19.3157901763916,3844,MedEq,0.10999999940395357,0,0,NASDAQ Global Market,Up,1,0.0,0.0,0.0,1,0.0,0+,4.151115894317627,11743420.0,48748296.0,187894720.0,779972736.0,0.7388623598075269,61.05461729941292,4.996558250374755,0.26206044207165724,156102000.0,0.0,6.25,11.333333015441895,0.75,11.899999618530273,57.66666793823242,-0.2190216267695766,0.0,0.0,-0.0730072089231922,3.114820996614207,0.0,0.0,1.0382736655380689,1.5964356620071969,0.0,0.0,0.5321452206690656,-0.2190216267695766,3.114820996614207,Search term,1.0,Tomotherapy,0.0,18.75,6.25,0.0,0,0,2007-11-05,180,5,11
1318008,,15.0,15.0,78.0,,2.0,,12.5,12.5,15.0,,0.0,1.0,1,1,0,above,ZUMIEZ INC,2005,2005-04-21,2005-05-06,2005-02-17,2005-05-06,2005-05-06,2005/05/06,18.0,20.549999237060547,24.8700008392334,25.149999618530273,20.5,3397312.0,14.166666984558105,38.16666793823242,5651,Rtail,0.2300000041723252,0,0,NASDAQ Global Market,None,1,7.000999927520753,7.0,7.0,2,14.0,0+,4.2176833152771005,3125000.0,13180261.0,50000000.0,210884176.0,0.5293098100746201,29.019426998761524,1.3730958244076492,0.5513547872838026,153583000.0,0.0,0.0,11.333333015441895,-1.6399999856948853,9.43333339691162,31.66666603088379,-0.370619658766337,0.0,0.0,-0.12353988625544567,2.4315564152730573,0.0,0.0,0.810518805091019,0.3199556866722483,0.0,0.0,0.10665189555741607,-0.370619658766337,2.4315564152730573,Company,0.0,Zumiez,0.0,12.5,12.5,0.0,0,0,2005-11-02,180,7,6
1318310,6.0,20.0,20.0,73.0,1.0,-3.0,5.882352941176473,-17.647058823529417,5.882352941176473,6.0,-2.0,2.0,0.3,2,1,1,under,EV3 INC.,2005,2005-05-27,2005-06-16,2005-04-05,2005-06-17,2005-06-16,2005/06/16,14.0,13.5,14.149999618530273,14.170000076293945,13.25,3223441.0,-3.5714285373687744,1.0714285373687744,3841,MedEq,-0.05000000074505806,0,0,NASDAQ,Up,0,8.00100040435791,7.5,7.5,2,15.0,7+,4.3041653633117685,11765000.0,50638504.0,200005000.0,860854568.0,1.639632686426577,-26.595031295375204,31.097990318618606,-0.6392171459093657,27682000.0,0.0,5.882352941176473,8.0,-0.4666666686534882,9.366666793823242,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Search term,1.0,ev3 Inc,17.647058823529417,0.0,5.882352941176473,0.0,0,0,2005-12-13,180,4,7
1318484,,19.0,19.0,79.0,,1.0,,7.6923076923076925,7.6923076923076925,19.0,,0.0,1.0,1,1,0,within,CITI TRENDS INC,2005,2005-04-29,2005-05-18,2005-02-28,2005-05-18,2005-05-18,2005/05/18,14.0,16.950000762939453,15.699999809265135,16.950000762939453,15.5,3857714.0,21.071428298950195,12.142857551574707,5651,Rtail,0.2300000041723252,0,0,NASDAQ,None,0,8.00100040435791,8.0,8.0,1,8.0,7+,3.115584373474121,3850000.0,11995000.0,50050000.0,155935000.0,0.6642870926164819,21.48680387667772,0.7664846725774686,0.6050225093789079,203441772.0,0.0,0.0,11.333333015441895,-1.6399999856948853,9.43333339691162,31.66666603088379,-4.543640754694127,0.0,0.0,-1.5145469182313755,25.354133037954707,0.0,0.0,8.451377679318234,7.321690547409166,0.0,0.0,2.4405635158030554,-4.543640754694127,25.354133037954707,Company,0.0,Citi Trends,0.0,7.6923076923076925,7.6923076923076925,0.0,0,0,2005-11-14,180,10,6
1318568,,17.0,17.0,185.0,,1.0,,7.6923076923076925,7.6923076923076925,17.0,,0.0,1.0,1,1,0,within,"GLOBAL CASH ACCESS HOLDINGS, INC.",2005,2005-09-06,2005-09-23,2005-03-22,2005-09-23,2005-09-23,2005/09/23,14.0,15.220000267028807,14.960000038146973,15.739999771118164,14.760000228881836,11372200.0,8.714285850524902,6.857142925262451,6099,Banks,0.07999999821186066,0,0,New York Stock Exchange,None,0,9.00100040435791,9.0,9.0,2,18.0,8.5+,5.01115608215332,16064157.0,80500000.0,208834041.0,1046500000.0,1.0937694499232962,74.84087820925409,4.711311198649409,0.17370186335403726,222125000.0,0.0,0.0,17.66666603088379,-0.9033333063125608,10.06666660308838,47.33333206176758,0.7162562054736392,1.4044298586889983,1.1102230246251565e-15,0.7068953547208795,-0.3392854074192918,-1.6373176770819817,7.771561172376096e-15,-0.6588676948337553,-1.7539653760738123,-1.7709384851662309,-4.971869857757341,-2.8322579063324613,0.7022149293444997,-0.818658838540987,Retail company,0.0,GNC Holdings,0.0,7.6923076923076925,7.6923076923076925,0.0,0,16,2006-03-22,180,8,7
1318605,,14.0,14.0,151.0,,2.0,,13.333333333333336,13.333333333333336,14.0,,0.0,1.0,1,1,0,above,TESLA MOTORS INC,2010,2010-06-15,2010-06-29,2010-01-29,2010-06-29,2010-06-29,2010/06/29,17.0,19.0,23.88999938964844,25.0,17.540000915527347,18751150.0,11.764705657958984,40.52941131591797,3711,Autos,-0.019999999552965164,0,0,NASDAQ,None,1,9.00100040435791,8.899999618530273,8.899999618530273,4,35.5,8.5+,7.000706195831299,13300000.0,93109392.0,199500000.0,1396640880.0,0.7252408477842004,-47.31328568040923,67.10748029982702,-0.31703568636770824,20812000.0,0.0,0.0,8.333333015441895,-4.933333396911621,5.766666889190674,11.0,0.6124852486959218,0.7547938838795786,1.9670080977773254,1.1114290767842752,14.050490138956354,11.217907795909102,11.602425513746555,12.29027448287067,20.71694270825905,18.071811228405675,40.56419136034175,26.450981765668825,1.360900990828452,11.41016665482783,Automaker company,0.0,Tesla Motors,0.0,13.333333333333336,13.333333333333336,0.0,18,101,2010-12-27,180,4,10
1318641,,87.0,87.0,154.0,,-1.0,,-14.285714285714285,-14.285714285714285,87.0,,0.0,1.0,1,0,1,within,CLEVELAND BIOLABS INC,2006,2006-04-25,2006-07-21,2006-02-17,2006-07-21,2006-07-21,2006/07/21,6.0,5.989999771118164,5.400000095367432,6.0,5.010000228881836,271755.0,-0.1666666716337204,-10.0,2834,Drugs,0.4099999964237213,0,0,NASDAQ,None,1,4.000999927520752,2.5,2.5,2,5.0,0+,6.9496169090271,1700000.0,11814349.0,11900000.0,82700443.0,0.2566127638548687,-66.0470177175966,142.9754695517475,-0.10598510336879333,578424.0,0.0,0.0,11.666666984558105,-0.4000000059604645,9.533333778381348,45.33333206176758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Company,0.0,Cleveland Biolabs,14.285714285714285,0.0,0.0,-14.285714285714285,0,0,2007-01-17,180,2,6
1318885,,17.0,17.0,17.0,,1.0,,6.25,6.25,17.0,,0.0,1.0,1,1,0,within,DIANA SHIPPING INC.,2005,2005-03-01,2005-03-18,2005-03-01,2005-03-18,2005-03-18,2005/03/18,17.0,17.010000228881836,17.299999237060547,18.200000762939453,17.010000228881836,10034000.0,0.05882352963089942,1.7647058963775637,4412,Trans,0.03999999910593033,0,1,New York Stock Exchange,None,0,8.00100040435791,8.0,8.0,1,8.0,7+,3.232323169708252,12375000.0,40000000.0,198000000.0,640000000.0,0.6136823469903895,22.445901869322768,14.100954017670258,0.712825,45387000.0,0.0,0.0,11.666666984558105,-2.3199999332427983,11.43333339691162,42.66666793823242,-5.442009913855932,-8.60171552077407,0.0,-4.681241811543334,-7.076985301020998,20.41180340090993,0.0,4.444939366629643,49.11255140848041,9.34317017478826,0.0,19.485240527756226,-8.60171552077407,20.41180340090993,Search term,0.0,Diana Shipping,0.0,6.25,6.25,0.0,0,0,2005-09-14,180,4,3
1319161,,23.0,23.0,61.0,,-6.0,,-26.08695652173913,-26.08695652173913,23.0,,0.0,1.0,1,0,1,under,WARNER MUSIC GROUP CORP.,2005,2005-04-18,2005-05-11,2005-03-11,2005-05-11,2005-05-11,2005/05/11,17.0,16.020000457763672,16.399999618530273,16.520000457763672,15.75,18759200.0,-5.764705657958984,-3.529411792755127,3652,Toys,0.2300000041723252,0,0,New York Stock Exchange,None,1,9.00100040435791,9.0,9.0,2,18.0,8.5+,4.3871259689331055,32600000.0,143020320.0,749800000.0,3289467360.0,1.0248855265777423,91.37409333333332,3.0234075000000002,0.2517124839323531,1088000000.0,0.0,0.0,11.333333015441895,-6.0,9.43333339691162,31.66666603088379,-1.379651492937546,-0.006386838251606505,0.0,-0.46201277706305083,2.5269314774624725,1.7618643228688722,0.0,1.4295986001104481,-3.6621518190819953,-2.8704053011015644,0.0,-2.1775190400611866,-0.006386838251606505,1.7618643228688722,Music company,0.0,Warner Music,26.08695652173913,0.0,0.0,-26.08695652173913,25,8,2005-11-07,180,16,6
1319197,,20.0,20.0,112.0,,1.0,,6.666666666666668,6.666666666666668,20.0,,0.0,1.0,1,1,0,within,"COLEY PHARMACEUTICAL GROUP, INC.",2005,2005-07-21,2005-08-10,2005-04-20,2005-08-10,2005-08-10,2005/08/10,16.0,18.549999237060547,18.8799991607666,19.299999237060547,17.75,5662410.0,15.9375,18.0,2836,Drugs,-0.059999998658895486,0,0,NASDAQ Global Market,None,1,9.00100040435791,4.5,4.5,2,9.0,0+,4.133406639099121,6000000.0,24800440.0,90000000.0,372006600.0,0.9412033457510368,-29.38905040290725,207.82491620111733,-0.5103941704260085,1790000.0,0.0,0.0,13.666666984558105,1.6066666841506958,9.533333778381348,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Search term,0.0,Coley Pharmaceutical Group,0.0,6.666666666666668,6.666666666666668,0.0,0,0,2006-02-06,180,4,8
1319229,,12.0,12.0,77.0,,1.0,,4.901960784313727,4.901960784313727,12.0,,0.0,1.0,1,1,0,within,TRANSMONTAIGNE PARTNERS L.P.,2005,2005-05-13,2005-05-25,2005-03-09,2005-05-25,2005-05-25,2005/05/25,21.399999618530273,24.5,24.51000022888184,25.60000038146973,24.35000038146973,2145400.0,14.485980987548828,14.532710075378418,4610,Trans,-0.05000000074505806,0,0,New York Stock Exchange,None,0,8.00100040435791,8.0,8.0,1,8.0,7+,1.1858209371566772,3350000.0,3972500.0,68340000.0,81039000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.8199999928474426,9.366666793823242,31.0,0.07220745872349431,0.0,0.0,0.024069152907831435,0.07432479490819588,0.0,0.0,0.02477493163606529,-0.00158805728379464,0.0,0.0,-0.0005293524279315466,0.07220745872349431,0.07432479490819588,Company,0.0,Transmontaigne Partners,0.0,4.901960784313727,4.901960784313727,0.0,0,6,2005-11-21,180,4,5
1319327,,15.0,15.0,71.0,,0.0,,0.0,0.0,15.0,,0.0,1.0,0,0,0,within,ENCORE BANCSHARES INC,2007,2007-07-03,2007-07-18,2007-05-08,2007-07-18,2007-07-18,2007/07/18,21.0,22.26000022888184,22.43000030517578,22.65999984741211,21.75,971486.0,6.0,6.809523582458496,6020,Banks,0.25999999046325684,0,0,NASDAQ,None,0,7.000999927520753,7.0,7.0,1,7.0,0+,4.950913906097412,1979761.0,9801626.0,41574981.0,205834146.0,0.9158725145503392,115.96289915492956,7.274576638982153,0.18109240242384272,28295000.0,0.0,0.0,18.33333396911621,-2.946666717529297,11.56666660308838,40.33333206176758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Search term,0.0,Encore Bancshares,0.0,0.0,0.0,0.0,0,0,2008-01-14,180,3,6
1319439,,15.0,15.0,118.0,,2.0,,13.333333333333336,13.333333333333336,15.0,,0.0,1.0,1,1,0,above,"ADAMS RESPIRATORY THERAPEUTICS, INC.",2005,2005-07-06,2005-07-21,2005-03-25,2005-07-21,2005-07-21,2005/07/21,17.0,21.5,25.75,33.25,21.5,7814593.0,26.47058868408203,51.47058868408203,2834,Drugs,-0.059999998658895486,0,0,NASDAQ,None,0,9.00100040435791,4.5,4.5,2,9.0,0+,4.0211591720581055,7950000.0,31968214.0,119250000.0,479523210.0,0.2879968153154376,19.961835400882524,3.9610703045622384,0.7514339086944299,121059000.0,0.0,0.0,13.666666984558105,1.6066666841506958,9.533333778381348,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Search term,0.0,Adams Laboratories,0.0,13.333333333333336,13.333333333333336,0.0,0,0,2006-01-17,180,4,8
1319947,22.0,22.0,22.0,108.0,3.0,3.0,18.75,18.75,18.75,22.0,-2.0,2.0,1.0,1,1,0,above,DSW INC.,2005,2005-06-07,2005-06-29,2005-03-14,2005-06-30,2005-06-29,2005/06/29,19.0,12.899999618530273,13.59000015258789,14.199999809265135,12.899999618530273,3346600.0,-32.105262756347656,-28.47368431091309,5661,Rtail,-0.1899999976158142,0,0,New York Stock Exchange,Up,0,8.00100040435791,8.0,8.0,1,8.0,7+,3.1270785331726074,14062500.0,43974544.0,225000000.0,703592704.0,0.9488940471365584,100.801246991404,2.4967271953045707,0.15872819511215394,281806000.0,0.0,18.75,11.333333015441895,1.3200000524520874,6.5,24.66666603088379,-1.0360638998277298,-0.303697943038651,-0.025538125570089665,-0.45509998947882346,-1.2335829004528123,-1.6800850328149914,0.5027252981129214,-0.8036475450516274,-7.485822553648107,-3.4770988006621573,-2.7357370340818323,-4.566219462797365,-0.16461803430437033,-0.588679867351035,Footwear retailer company,1.0,DSW Inc,0.0,18.75,18.75,0.0,0,7,2005-12-26,180,11,9
1320092,,15.0,15.0,86.0,,-2.0,,-12.5,-12.5,15.0,-2.0,2.0,1.0,1,0,1,under,"REPUBLIC COMPANIES GROUP, INC.",2005,2005-07-19,2005-08-03,2005-05-10,2005-08-04,2005-08-03,2005/08/03,14.0,14.0,14.149999618530273,14.199999809265135,13.75,4401914.0,0.0,1.0714285373687744,6331,Insur,-0.059999998658895486,0,0,NASDAQ,None,0,9.00100040435791,8.5,8.5,2,17.0,7+,2.3370702266693115,6000000.0,14022422.0,96000000.0,224358752.0,0.7923160898419767,30.11122694940277,3.5352129081053825,0.5313632694836884,63464000.0,0.0,0.0,13.666666984558105,4.349999904632568,9.533333778381348,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Search term,0.0,Republic Companies Group,12.5,0.0,0.0,-12.5,0,0,2006-01-30,180,4,6
1320414,13.0,16.0,16.0,427.0,1.0,-2.0,8.333333333333332,-16.666666666666664,8.333333333333332,13.0,-2.0,2.0,0.8125,2,1,1,under,SELECT MEDICAL HOLDINGS CORP,2009,2009-09-09,2009-09-25,2008-07-25,2009-09-25,2009-09-25,2009/09/25,10.0,9.75,10.09000015258789,10.149999618530273,9.350000381469727,11964060.0,-2.5,0.8999999761581421,8060,Hlth,-0.7799999713897705,0,0,New York Stock Exchange,Up,1,9.00100040435791,8.899999618530273,8.899999618530273,4,35.5,8.5+,5.20309591293335,30000000.0,156092880.0,360000000.0,1873114560.0,0.8442425855279108,40.5436051948052,1.6713686628173108,0.29597762562904856,1120707000.0,0.0,8.333333333333332,2.6666667461395264,4.3433332443237305,6.666666507720947,44.33333206176758,-1.649619654355286,-1.195932880537124,0.0,-0.9485175116308033,5.450694753708462,-3.791827357352864,0.0,0.5529557987851994,1.5682108494784208,49.071462961898696,0.0,16.879891270459034,-1.195932880537124,-3.791827357352864,Healthcare company,1.0,Select Medical,16.666666666666664,0.0,8.333333333333332,0.0,0,15,2010-03-24,180,6,11
1320854,,20.0,20.0,21.0,,2.0,,11.764705882352938,11.764705882352938,20.0,,0.0,1.0,1,1,0,above,"FREIGHTCAR AMERICA, INC.",2005,2005-03-17,2005-04-06,2005-03-17,2005-04-07,2005-04-06,2005/04/06,19.0,20.26000022888184,21.030000686645508,22.0,20.1200008392334,7966776.0,6.6315789222717285,10.684210777282717,3743,Ships,0.03999999910593033,0,0,NASDAQ,None,0,8.00100040435791,8.0,8.0,1,8.0,7+,1.4744353294372559,8500000.0,12532700.0,144500000.0,213055900.0,1.1303055827312536,-8.570229283990345,0.44185967895806544,-1.9836108739537368,482180000.0,0.0,0.0,11.666666984558105,0.38333332538604736,11.43333339691162,42.66666793823242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Search term,0.0,Formula Acquisition,0.0,11.764705882352938,11.764705882352938,0.0,0,0,2005-10-03,180,4,8
