cik,days_to_first_price_update,days_to_final_price_revision,days_from_priced_to_listing,days_from_s1_to_listing,size_of_first_price_update,size_of_final_price_revision,percent_first_price_update,percent_final_price_revision,pct_first_price_change,days_to_first_price_change,prange_change_first_price_update,prange_change_plus,delay_in_price_update,number_of_price_updates,number_of_price_updates_up,number_of_price_updates_down,offer_in_filing_price_range,Coname,Year,date_1st_pricing,date_last_pricing,date_s1_filing,date_424b,date_trading,Date,Offer Price,Open,Close,High,Low,Volume,open_return,close_return,SIC,FF49_industry,BAA_yield_changes,confidential_IPO,foreign,exchange,amends,VC,underwriter_rank_single,underwriter_rank_avg,underwriter_rank_med,underwriter_num_leads,underwriter_collective_rank,underwriter_tier,share_overhang,shares_offered,total_dual_class_shares,proceeds,market_cap,liab_over_assets,price_to_earnings,price_to_sales,EPS,sales,priceupdate_down,priceupdate_up,M3_IPO_volume,M3_indust_rets,M3_initial_returns,M3_pct_above_midpoint,IoT_15day_CASI_all,IoT_15day_CASI_business_industrial,IoT_15day_CASI_finance,IoT_15day_CASI_weighted_finance,IoT_30day_CASI_all,IoT_30day_CASI_business_industrial,IoT_30day_CASI_finance,IoT_30day_CASI_weighted_finance,IoT_60day_CASI_all,IoT_60day_CASI_business_industrial,IoT_60day_CASI_finance,IoT_60day_CASI_weighted_finance,IoT_15day_CASI_news,IoT_60day_CASI_news,IoT_30day_CASI_news,IoT_entity_type,gtrends_name,pct_final_revision_down,pct_final_revision_up,media_1st_pricing,media_listing,lockup_expiration,lockup_period
1305294,,18.0,18.0,106.0,,1.0,0.0,11.111111111111107,11.111111111111107,18.0,-2.0,2.0,1.0,1,1,0,above,QLIK TECHNOLOGIES INC,2010,2010-06-28,2010-07-16,2010-04-01,2010-07-16,2010-07-16,2010/07/16,10.0,12.0,12.800000190734865,13.25,11.994999885559082,8687992.0,20.0,28.0,7372,Softw,-0.019999999552965164,0,0,NASDAQ,None,0,9.00100040435791,9.0,9.0,3,27.0,8.5+,6.692642211914063,11200000.0,74957592.0,100800000.0,674618328.0,0.8325434281552139,-5669.061579831933,15.414562504284243,-0.0015875643390465372,43765000.0,0.0,0.0,8.333333015441895,-4.690000057220459,5.766666889190674,11.0,1.3898827467389119,0.8399027772950236,-0.07715694747652926,0.7175428588524687,0.7489712587283877,1.3515128294346896,0.758725323406808,0.9530698038566283,1.0041681460064489,1.993870265341456,29.84536361745405,10.94780067626732,0.3813729149092472,15.919616941397756,1.0551190764207488,Software company,Qlik,0.0,11.111111111111107,0,23,2011-01-12,180
1305323,,14.0,14.0,115.0,,-4.5,0.0,-30.0,-30.0,14.0,,0.0,1.0,1,0,1,under,BRIDGEPOINT EDUCATION INC,2009,2009-04-01,2009-04-15,2008-12-22,2009-04-16,2009-04-15,2009/04/15,10.5,10.5,11.100000381469727,11.68000030517578,9.75,7324263.0,0.0,5.714285850524902,8200,PerSv,0.3100000023841858,0,0,New York Stock Exchange,None,1,9.00100040435791,9.0,9.0,2,18.0,8.5+,3.9362757205963135,13500000.0,53139724.0,202500000.0,797095860.0,0.7433498909057147,30.157612651810368,3.6515454670392598,0.497386851312965,218290000.0,0.0,0.0,1.0,-3.910000085830689,10.899999618530273,50.0,5.35836620239287,-0.11589638530840798,0.0,1.747489939028154,29.234325180181965,3.1330677651670875,0.0,10.789130981783016,39.64668540274655,10.647824146912921,0.0,16.764836516553153,-0.11589638530840798,10.647824146912921,3.1330677651670875,Company,Bridgepoint Education,30.0,0.0,0,16,2009-10-12,180
1305409,,16.0,16.0,325.0,,-2.0,0.0,-18.181818181818183,-18.181818181818183,16.0,,0.0,1.0,1,0,1,under,VALERA PHARMACEUTICALS INC,2006,2006-01-17,2006-02-02,2005-03-14,2006-02-02,2006-02-02,2006/02/02,9.0,9.149999618530273,9.93000030517578,10.25,8.710000038146973,1588670.0,1.6666666269302368,10.333333015441896,2834,Drugs,-0.15000000596046448,0,0,NASDAQ,None,1,8.00100040435791,8.0,8.0,2,16.0,7+,3.9190618991851807,3750000.0,14696482.0,41250000.0,161661302.0,0.3768184570412919,1073.3840739929221,7.463677630818987,0.010247962743736905,21659738.0,0.0,0.0,12.333333015441895,2.053333282470703,15.233333587646484,41.33333206176758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Search term,Valera Pharmaceuticals,18.181818181818183,0.0,0,6,2006-08-01,180
1306527,,34.0,34.0,111.0,,2.5,0.0,12.5,12.5,34.0,,0.0,1.0,1,1,0,above,"HILAND PARTNERS, LP",2005,2005-01-07,2005-02-10,2004-10-22,2005-02-10,2005-02-10,2005/02/10,22.5,27.51000022888184,29.04999923706055,30.20000076293945,27.5,1182696.0,22.26666641235352,29.11111068725586,1311,Oil,-0.18000000715255735,0,0,NASDAQ,None,0,7.000999927520753,7.0,7.0,1,7.0,0+,1.3600000143051147,2000000.0,2720000.0,40000000.0,54400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.333333015441895,2.4033334255218506,15.466666221618652,55.66666793823242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Search term,Hiland Partners,0.0,12.5,0,0,2005-08-09,180
1306830,17.0,18.0,18.0,82.0,5.0,-4.0,25.0,-20.0,25.0,17.0,-2.0,2.0,0.9444444444444444,2,1,1,under,CELANESE CORP,2005,2005-01-03,2005-01-21,2004-11-03,2005-01-24,2005-01-21,2005/01/21,16.0,16.0,16.0,16.200000762939453,15.5,22145000.0,0.0,0.0,2860,Chems,-0.18000000715255735,0,0,New York Stock Exchange,Up,1,9.00100040435791,8.5,8.5,2,17.0,7+,3.1735053062438965,50000000.0,158675264.0,1000000000.0,3173505280.0,0.9506085479762242,-16.191353469387757,1.272456006415397,-1.2352271870176312,2494000000.0,0.0,25.0,14.333333015441895,3.3733332157135014,15.466666221618652,55.66666793823242,2.289693559484214,1.4730177250821177,0.0,1.2542370948554438,1.6371667595044186,3.581106229908078,0.0,1.7394243298041654,-1.2520889951770429,0.2813681139133885,0.0,-0.32357362708788484,1.4730177250821177,0.2813681139133885,3.581106229908078,Company,Celanese,20.0,0.0,6,24,2005-07-20,180
1307954,14.0,14.0,14.0,79.0,1.0,1.0,4.545454545454546,4.545454545454546,4.545454545454546,14.0,-2.0,2.0,1.0,2,2,0,within,HUNTSMAN CORP,2005,2005-01-28,2005-02-11,2004-11-24,2005-02-11,2005-02-11,2005/02/11,23.0,24.5,24.5,24.85000038146973,24.209999084472656,26434100.0,6.5217390060424805,6.5217390060424805,2860,Chems,-0.18000000715255735,0,0,New York Stock Exchange,Up,0,0.0,0.0,0.0,2,0.0,0+,3.660377264022826,60227274.0,220454544.0,1325000028.0,4849999968.0,0.0,0.0,0.0,0.0,0.0,0.0,4.545454545454546,14.333333015441895,3.3733332157135014,15.466666221618652,55.66666793823242,0.16749456645755872,0.2275605897619163,0.0,0.13168505207315834,2.5302834238458973,1.2380905926325443,0.0,1.2561246721594803,1.4322560492473484,2.098224016840758,0.0,1.1768266886960357,0.2275605897619163,2.098224016840758,1.2380905926325443,Chemical Manufacturing company,Huntsman,0.0,4.545454545454546,7,6,2005-08-10,180
1308858,,21.0,21.0,22.0,,1.0,0.0,5.882352941176473,5.882352941176473,21.0,,0.0,1.0,1,1,0,within,DRYSHIPS INC.,2005,2005-01-13,2005-02-03,2005-01-13,2005-02-04,2005-02-03,2005/02/03,18.0,19.280000686645508,20.200000762939453,20.200000762939453,18.93000030517578,10228050.0,7.111111164093018,12.222222328186035,4412,Trans,-0.18000000715255735,0,1,NASDAQ,None,0,6.000999927520753,6.0,6.0,1,6.0,0+,2.2886879444122314,13000000.0,29752942.0,221000000.0,505800014.0,1.023829629589274,12.931762176258532,7.9706264615966465,1.3145926880104832,63458000.0,0.0,0.0,14.333333015441895,0.6166666746139526,15.466666221618652,55.66666793823242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Company,Dryships,0.0,5.882352941176473,0,0,2005-08-02,180
1309108,,15.0,15.0,85.0,,-2.0,0.0,-10.0,-10.0,15.0,,0.0,1.0,1,0,1,under,WEX INC.,2005,2005-02-01,2005-02-16,2004-11-23,2005-02-16,2005-02-16,2005/02/16,18.0,17.5,17.100000381469727,17.700000762939453,17.049999237060547,16649800.0,-2.777777671813965,-5.0,6099,Banks,-0.33000001311302185,0,0,New York Stock Exchange,None,1,9.00100040435791,6.0,6.0,3,18.0,0+,1.0067249536514282,40000000.0,40269000.0,800000000.0,805380000.0,0.6502352068257353,15.724242956715276,4.259016393442623,1.2719213290620577,189100000.0,0.0,0.0,17.0,-0.3733333349227905,11.133333206176758,48.0,-0.2539872425064996,-0.21028111396362847,0.0,-0.15475611882337603,0.8674072017941031,0.524379459048643,0.0,0.46392888694758205,3.2917532919754935,2.520090270313902,0.0,1.9372811874297984,-0.21028111396362847,2.520090270313902,0.524379459048643,Commercial company,Wright Express Corporation,10.0,0.0,0,0,2005-08-15,180
1310094,56.0,165.0,165.0,259.0,-3.0,-4.0,-25.0,-33.33333333333333,-25.0,56.0,0.0,0.0,0.3393939393939394,2,0,2,under,ACCENTIA BIOPHARMACEUTICALS INC,2005,2005-05-16,2005-10-28,2005-02-11,2005-10-28,2005-10-28,2005/10/28,8.0,8.0,7.25,8.199999809265138,7.25,714633.0,0.0,-9.375,2836,Drugs,-0.05000000074505806,0,0,NASDAQ Global Market,Down,1,5.000999927520752,5.0,5.0,1,5.0,0+,12.028831481933596,2400000.0,28869196.0,28800000.0,346430352.0,1.4213014242172075,-11.920926995227127,19.571652921948825,-1.0066331254947314,17700618.0,25.0,0.0,8.0,2.0699999332427983,9.366666793823242,31.0,-0.06260856442778642,-0.07454176909477002,0.0,-0.045716777840852145,-0.25150873260850315,-0.12410574776169855,0.0,-0.12520482679006723,35.73191052320345,35.929378546382154,0.0,23.88709635652853,-0.07454176909477002,35.929378546382154,-0.12410574776169855,Search term,Accentia,33.33333333333333,0.0,0,0,2006-04-26,180
1310114,,14.0,14.0,95.0,,1.75,0.0,21.21212121212121,21.21212121212121,14.0,0.0,0.0,1.0,1,1,0,above,"SERVICESOURCE INTERNATIONAL, INC.",2011,2011-03-11,2011-03-25,2010-12-20,2011-03-25,2011-03-25,2011/03/25,10.0,13.649999618530273,12.18000030517578,14.0,12.0,11789860.0,36.5,21.799999237060547,7370,Softw,-0.059999998658895486,0,0,NASDAQ Global Market,None,1,9.00100040435791,8.800000190734863,8.800000190734863,2,17.5,8.5+,5.486232280731201,11940133.0,65506344.0,98506097.25,540427338.0,0.6865581898744716,-210.52876431632257,3.533706071206722,-0.0391870442349828,152935000.0,0.0,0.0,8.0,1.2266666889190674,11.733333587646484,58.33333206176758,0.7528751339952581,-0.16227234225575807,0.0,0.1968675972465,2.952250952335682,1.5291800218772638,0.0,1.4938103247376486,5.397125109754295,50.242512932827644,0.0,18.546546014193986,-0.16227234225575807,50.242512932827644,1.5291800218772638,Company,ServiceSource,0.0,21.21212121212121,0,7,2011-09-21,180
1310663,,15.0,15.0,81.0,,0.5,0.0,2.9411764705882355,2.9411764705882364,15.0,0.0,0.0,1.0,1,1,0,within,"K&F INDUSTRIES HOLDINGS, INC.",2005,2005-07-25,2005-08-09,2005-05-20,2005-08-09,2005-08-09,2005/08/09,17.5,18.450000762939453,17.399999618530273,18.450000762939453,17.25,13775300.0,5.428571224212647,-0.5714285969734192,3728,Aero,-0.059999998658895486,0,0,New York Stock Exchange,None,0,9.00100040435791,8.5,8.5,2,17.0,7+,2.1992149353027344,18000000.0,39585868.0,306000000.0,672959756.0,0.5327800639571311,-226.43329609690448,7.587774901341753,-0.07507729778718003,88690000.0,0.0,0.0,13.666666984558105,2.3499999046325684,9.533333778381348,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Search term,K&F Industries Holdings,0.0,2.9411764705882364,4,0,2006-02-06,180
1310897,,16.0,16.0,87.0,,-2.0,0.0,-10.0,-10.0,16.0,,0.0,1.0,1,0,1,under,PANAMSAT HOLDING CORP,2005,2005-03-01,2005-03-17,2004-12-20,2005-03-17,2005-03-17,2005/03/17,18.0,17.5,17.350000381469727,17.950000762939453,16.950000762939453,21531400.0,-2.777777671813965,-3.6111111640930176,4899,Telcm,0.03999999910593033,0,0,New York Stock Exchange,None,1,9.00100040435791,3.0,3.0,3,9.0,0+,2.45161247253418,50000000.0,122580624.0,1000000000.0,2451612480.0,0.9054674093150132,-31.037783967184893,2.9642140084877937,-0.6443759007133134,827070000.0,0.0,0.0,11.666666984558105,-1.3899999856948853,11.43333339691162,42.66666793823242,1.4239260211222475,0.0,0.0,0.47464200704074916,2.186039474179692,0.0,0.0,0.728679824726564,4.312449691850185,0.0,0.0,1.4374832306167282,1.4239260211222475,4.312449691850185,2.186039474179692,Corporation,PanAmSat,10.0,0.0,0,29,2005-09-13,180
1311230,,14.0,14.0,77.0,,2.0,0.0,12.5,12.5,14.0,,0.0,1.0,1,1,0,above,SOLAZYME INC,2011,2011-05-13,2011-05-27,2011-03-11,2011-05-27,2011-05-27,2011/05/27,18.0,20.0,20.709999084472656,22.0,19.600000381469727,7901597.0,11.11111068725586,15.05555534362793,2990,Oil,-0.25,0,0,NASDAQ,None,1,9.00100040435791,9.0,9.0,2,18.0,8.5+,5.260964870452881,10975000.0,57739088.0,175600000.0,923825408.0,0.14908365339146282,-126.74240746330086,119.32645414621544,-0.12624030362239186,7742000.0,0.0,0.0,8.666666984558105,-0.4666666686534882,14.199999809265135,53.66666793823242,3.8937307504286482,3.3637737868949316,0.0,2.41916817910786,2.5003264828134135,2.966573158501899,0.0,1.8222998804384374,5.383330672844014,4.989746761060641,0.0,3.457692477968219,3.3637737868949316,4.989746761060641,2.966573158501899,Company,Solazyme,0.0,12.5,0,21,2011-11-23,180
1311241,,11.0,11.0,112.0,,-3.0,0.0,-23.07692307692308,-23.07692307692308,11.0,,0.0,1.0,1,0,1,under,INTERMOLECULAR INC,2011,2011-11-07,2011-11-18,2011-07-29,2011-11-18,2011-11-18,2011/11/18,10.0,10.0,9.5,10.010000228881836,9.199999809265137,2664133.0,0.0,-5.0,3674,Chips,-0.12999999523162842,0,0,NASDAQ,None,1,9.00100040435791,9.0,9.0,2,18.0,8.5+,4.36613130569458,9650000.0,42133168.0,125450000.0,547731184.0,0.3400537634408602,-122.69963799283155,14.153992040932348,-0.10594978284092,38698000.0,0.0,0.0,4.333333492279054,2.18666672706604,8.866666793823242,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Search term,Intermolecular Inc,23.07692307692308,0.0,0,10,2012-05-16,180
1311370,24.0,24.0,24.0,140.0,-1.0,-1.0,-3.8461538461538463,-3.8461538461538463,-3.8461538461538463,24.0,-2.0,2.0,1.0,1,0,1,within,LAZARD LTD,2005,2005-04-11,2005-05-05,2004-12-17,2005-05-06,2005-05-05,2005/05/05,25.0,25.0,24.0,25.239999771118164,24.0,34955300.0,0.0,-4.0,6282,Fin,0.2300000041723252,0,0,New York Stock Exchange,Down,1,9.00100040435791,9.0,9.0,1,9.0,8.5+,2.9254169464111333,34183162.0,100000000.0,888762212.0,2600000000.0,0.8401022626730955,10.527423939362038,1.9575659925612487,2.4697400000000003,1328180000.0,3.8461538461538463,0.0,11.333333015441895,-2.0433332920074463,9.43333339691162,31.66666603088379,0.48785735341622494,-0.6796797514970765,0.06598561376464931,-0.04194559477206741,1.0427696415705876,3.3290316462982545,0.35411581125136377,1.5753056997067352,-2.0357333383106804,-0.19320136827897536,1.7456523515894642,-0.1610941183333972,-0.3068470688662136,0.7762254916552445,1.841573728774809,Banking company,Lazard,3.8461538461538463,0.0,4,6,2005-11-01,180
1311486,,16.0,16.0,188.0,,-4.0,0.0,-25.0,-25.0,16.0,,0.0,1.0,1,0,1,under,GLOBAL GEOPHYSICAL SERVICES INC,2010,2010-04-06,2010-04-22,2009-10-16,2010-04-22,2010-04-22,2010/04/22,12.0,12.0,12.0,12.260000228881836,11.5600004196167,4531491.0,0.0,0.0,1382,Oil,-0.09000000357627869,0,0,New York Stock Exchange,None,1,8.50100040435791,8.300000190734862,8.300000190734862,2,16.5,7+,4.7836761474609375,7500000.0,35877568.0,120000000.0,574041088.0,0.7980914990190863,1288.94013144452,1.83519097473434,0.012413299585969706,312796377.0,0.0,0.0,8.666666984558105,3.0499999523162837,5.166666507720947,20.33333396911621,-0.24753631066218268,0.0,0.0,-0.08251210355406088,0.42168613058968973,0.0,0.0,0.14056204352989657,3.2135571077547045,0.0,0.0,1.0711857025849014,-0.24753631066218268,3.2135571077547045,0.42168613058968973,Search term,Global Geophysical Services,25.0,0.0,0,15,2010-10-19,180
1311538,,141.0,141.0,189.0,,0.0,0.0,0.0,0.0,141.0,,0.0,1.0,0,0,0,within,CASTLE BRANDS INC,2006,2005-11-16,2006-04-06,2005-09-29,2006-04-06,2006-04-06,2006/04/06,9.0,9.300000190734863,9.0,9.699999809265137,8.75,1589300.0,3.3333332538604736,0.0,2085,Beer,0.36000001430511475,0,0,American Stock Exchange,None,0,7.000999927520753,7.0,7.0,1,7.0,0+,3.4295825958251966,3500000.0,12003539.0,31500000.0,108031851.0,1.0603369680990786,-11.258402857790768,6.190646467652893,-0.7994029094252953,17450819.0,0.0,0.0,13.666666984558105,0.8666666746139526,12.833333015441895,34.33333206176758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Beverages company,Castle Brands,0.0,0.0,0,0,2006-10-03,180
1311596,87.0,90.0,90.0,115.0,-10.0,-11.0,-66.66666666666666,-73.33333333333333,-66.66666666666666,87.0,-2.0,2.0,0.9666666666666668,2,0,2,under,REGADO BIOSCIENCES INC,2013,2013-05-24,2013-08-22,2013-04-29,2013-08-22,2013-08-22,2013/08/22,4.0,5.0,4.699999809265137,5.389999866485597,4.519999980926514,330686.0,25.0,17.5,2836,Drugs,-0.119999997317791,1,0,NASDAQ Smallcap Market,Down,1,6.500999927520753,6.300000190734862,6.300000190734862,2,12.5,0+,1.8959554433822632,10750000.0,20381520.0,161250000.0,305722800.0,0.306551201895072,-34.38178137651822,0.0,-0.436277569092001,0.0,66.66666666666666,0.0,12.0,3.983333349227905,14.833333015441895,48.33333206176758,-0.025855552592248397,0.0,0.0,-0.008618517530749464,1.1398067232542328,0.0,0.0,0.37993557441807757,0.7472519238145524,0.0,0.0,0.2490839746048508,-0.025855552592248397,0.7472519238145524,1.1398067232542328,Search term,Regado Biosciences,73.33333333333333,0.0,0,5,2014-02-18,180
1312073,11.0,11.0,11.0,111.0,-3.0,-3.0,-23.07692307692308,-23.07692307692308,-23.07692307692308,11.0,-2.0,2.0,1.0,1,0,1,under,"VERIFONE SYSTEMS, INC.",2005,2005-04-18,2005-04-29,2005-01-11,2005-05-02,2005-04-29,2005/04/29,10.0,10.75,10.75,11.300000190734865,10.5,4604800.0,7.5,7.5,3578,Hardw,0.2300000041723252,0,0,New York Stock Exchange,Down,1,9.00100040435791,8.5,8.5,2,17.0,7+,4.224337577819823,15400000.0,65054800.0,200200000.0,845712400.0,1.4968303852714726,144.88819599109132,7.599654933817384,0.08972435546646827,111283000.0,23.07692307692308,0.0,11.333333015441895,-2.756666660308838,9.43333339691162,31.66666603088379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Search term,Verifone Systems,23.07692307692308,0.0,0,0,2005-10-26,180
1312928,,11.0,11.0,611.0,,2.5,0.0,10.638297872340424,10.638297872340424,11.0,-2.0,2.0,1.0,1,1,0,above,KAYAK SOFTWARE CORP,2012,2012-07-09,2012-07-20,2010-11-17,2012-07-20,2012-07-20,2012/07/20,26.0,30.10000038146973,33.18000030517578,35.0,30.10000038146973,8708772.0,15.769230842590332,27.61538505554199,7370,Softw,-0.20000000298023224,0,0,NASDAQ,None,1,9.00100040435791,8.800000190734863,8.800000190734863,3,26.5,8.5+,10.763599395751953,3500000.0,37672596.0,82250000.0,885306006.0,0.12911545891734144,213.5840786489747,12.071586435408655,0.11002692779653413,73338000.0,0.0,0.0,6.0,-1.986666679382324,14.366666793823242,52.0,0.8547838267587836,0.9910844925157752,0.033608456109666854,0.6264922584614085,1.6461621834399567,1.994570683595771,0.1989547156640784,1.2798958608999351,4.955321075735651,3.679852667018331,4.430777817449111,4.355317186734364,0.5123464743127211,4.055315242233721,1.0967626996299247,Corporation,Kayak.com,0.0,10.638297872340424,0,0,2013-01-16,180
1313024,,17.0,17.0,332.0,,-3.0,0.0,-15.0,-15.0,17.0,,0.0,1.0,1,0,1,under,"VENOCO, INC.",2006,2006-10-31,2006-11-17,2005-12-20,2006-11-17,2006-11-17,2006/11/17,17.0,17.0,17.0,17.399999618530273,17.0,5177600.0,0.0,0.0,1311,Oil,-0.17000000178813934,0,0,New York Stock Exchange,None,0,9.00100040435791,8.699999809265138,8.699999809265138,3,26.0,8.5+,3.41540002822876,12500000.0,42692500.0,250000000.0,853850000.0,0.9687563612480359,39.402399630826025,4.2347999027907965,0.5075832991743281,201627000.0,0.0,0.0,10.0,-0.6000000238418579,14.06666660308838,50.0,-0.2575658762865172,-0.29921844627330874,0.0,-0.18559477418660864,0.9829680611283348,-0.1134518512347651,0.0,0.28983873663118986,5.956033028159237,1.4513846220098556,0.0,2.46913921672303,-0.29921844627330874,1.4513846220098556,-0.1134518512347651,Corporation,Venoco Inc,15.0,0.0,0,7,2007-05-16,180
1313275,,11.0,11.0,177.0,,0.0,0.0,0.0,0.0,11.0,,0.0,1.0,0,0,0,within,BRIGHTCOVE INC,2012,2012-02-06,2012-02-17,2011-08-24,2012-02-17,2012-02-17,2012/02/17,11.0,14.5,14.300000190734865,15.760000228881836,14.0,4350001.0,31.81818199157715,30.0,7372,Softw,-0.10999999940395357,0,0,NASDAQ Global Market,None,1,9.00100040435791,8.0,8.0,2,16.0,7+,5.275007247924805,5000000.0,26375036.0,55000000.0,290125396.0,0.6775106679623136,-16.795495889776543,4.5643754385412905,-0.6549374946824718,63563000.0,0.0,0.0,8.666666984558105,2.9600000381469727,10.300000190734863,29.0,2.544949704300075,-0.20678992041978994,-0.25027983503171086,0.6959599829495247,5.666576151211081,2.112062113692409,3.1027067064078655,3.6271149904371183,2.5466991801431544,5.911717181988534,49.61078263426198,19.356399665464558,-0.2285348777257504,27.761249908125247,2.6073844100501375,Company,Brightcove,0.0,0.0,0,18,2012-08-15,180
1313911,9.0,10.0,10.0,32.0,2.0,2.0,16.666666666666664,16.666666666666664,16.666666666666664,9.0,-2.0,2.0,0.9,1,1,0,above,RALLY SOFTWARE DEVELOPMENT CORP,2013,2013-04-02,2013-04-12,2013-03-11,2013-04-12,2013-04-12,2013/04/12,14.0,17.100000381469727,17.809999465942386,18.440000534057614,17.0,5846961.0,22.14285659790039,27.214284896850586,7372,Softw,-0.25999999046325684,1,0,New York Stock Exchange,Up,1,8.50100040435791,8.0,8.0,2,16.0,7+,3.7907214164733887,6000000.0,22744328.0,72000000.0,272931936.0,1.1101899414645802,-25.318361410018554,4.801251380923898,-0.4739643220059085,56846000.0,0.0,16.666666666666664,7.666666507720947,1.4900000095367432,19.933332443237305,59.66666793823242,1.0547486453540298,0.36260303897622403,0.0,0.4724505614434179,4.543683972674385,10.194973312761581,0.0,4.912885761811989,2.1366414139684284,49.340908434886884,0.0,17.159183282951776,0.36260303897622403,49.340908434886884,10.194973312761581,Software company,Rally Software,0.0,16.666666666666664,5,19,2013-10-09,180
1313918,,28.0,28.0,89.0,,-2.0,0.0,-11.111111111111107,-11.111111111111107,28.0,,0.0,1.0,1,0,1,under,CIFC CORP.,2005,2005-06-01,2005-06-29,2005-04-01,2005-06-29,2005-06-29,2005/06/29,16.0,16.0,16.0,16.020000457763672,15.0,13355900.0,0.0,0.0,6282,Fin,-0.1899999976158142,0,0,New York Stock Exchange,None,0,9.00100040435791,6.5,6.5,4,26.0,0+,2.0663881301879883,25000000.0,51659700.0,450000000.0,929874600.0,0.8895121134884825,157.68604375105988,36.78592451934488,0.1141508758277729,25278000.0,0.0,0.0,11.333333015441895,0.993333339691162,6.5,24.66666603088379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Search term,CIFC,11.111111111111107,0.0,0,5,2005-12-26,180
1314026,,21.0,21.0,39.0,,-3.0,0.0,-21.428571428571427,-21.428571428571427,21.0,,0.0,1.0,1,0,1,under,ASPREVA PHARMACEUTICALS CORP,2005,2005-02-11,2005-03-04,2005-01-24,2005-03-04,2005-03-04,2005/03/04,11.0,12.5,14.789999961853027,15.260000228881836,11.699999809265135,4271624.0,13.636363983154295,34.454544067382805,2834,Drugs,-0.33000001311302185,0,1,NASDAQ,None,1,0.0,0.0,0.0,1,0.0,0+,4.576163768768311,7200000.0,32948378.0,100800000.0,461277292.0,0.23483783277090364,-20.507593117858885,0.0,-0.6826739695653607,0.0,0.0,0.0,17.0,1.0066666603088381,11.133333206176758,48.0,-0.22188749249876089,0.2152157020028798,0.0,-0.0022239301652936944,-0.4572347000648877,0.8808884032157459,0.0,0.14121790105028606,1.1406010674265985,1.5742594929204814,0.0,0.9049535201156932,0.2152157020028798,1.5742594929204814,0.8808884032157459,Search term,Aspreva,21.428571428571427,0.0,0,16,2005-08-31,180
1314223,15.0,16.0,16.0,42.0,1.5,1.5,13.043478260869565,13.043478260869565,13.043478260869565,15.0,-2.0,2.0,0.9375,1,1,0,above,"AMBER ROAD, INC.",2014,2014-03-05,2014-03-21,2014-02-10,2014-03-24,2014-03-21,2014/03/21,13.0,17.5,17.0,17.899999618530273,16.200000762939453,5230827.0,34.61538314819336,30.769229888916016,7370,Softw,-0.12999999523162842,0,0,New York Stock Exchange,Up,1,7.000999927520753,7.0,7.0,1,7.0,0+,3.3536717891693115,7391565.0,24788884.0,85002997.5,285072166.0,0.8054146046882582,-19.79960688629637,5.427156047341682,-0.5808196125327788,52526989.0,0.0,13.043478260869565,19.33333396911621,1.0666667222976685,21.933332443237305,36.66666793823242,2.9549937226246006,-0.014563123054215416,0.0,0.9801435331901284,1.6723758148916976,0.6532292182626052,0.0,0.7752016777181009,4.759229591262414,26.817893893734716,0.0,10.525707828332376,-0.014563123054215416,26.817893893734716,0.6532292182626052,Company,Amber Road,0.0,13.043478260869565,0,0,2014-09-17,180
1314592,,10.0,10.0,91.0,,3.0,0.0,21.428571428571427,21.428571428571427,10.0,,0.0,1.0,1,1,0,above,TEAVANA HOLDINGS INC,2011,2011-07-18,2011-07-28,2011-04-28,2011-07-28,2011-07-28,2011/07/28,17.0,28.95000076293945,27.79999923706055,29.35000038146973,27.0,8825805.0,70.29412078857422,63.52941131591797,5400,Rtail,-0.019999999552965164,0,0,New York Stock Exchange,None,0,9.00100040435791,8.800000190734863,8.800000190734863,2,17.5,8.5+,5.325671672821045,7142858.0,38040520.0,100000012.0,532567280.0,0.549755326585818,160.26701173638278,15.242773977503653,0.08735422123567185,34939000.0,0.0,0.0,9.666666984558104,-0.4333333373069763,16.83333396911621,51.66666793823242,1.651225362042872,-0.3023712428965449,1.4228679727955273,0.9239073639806181,2.203932291068895,-0.07950641744675692,23.71098192599133,8.611802599871156,-0.16752960223179236,4.055483055029147,40.76794669568533,14.885300049494223,0.5602483649494913,22.411714875357237,11.815737754272286,Tea company,Teavana,0.0,21.428571428571427,0,16,2012-01-24,180
