cik,Coname,pct_final_revision_down,pct_final_revision_up,percent_final_price_revision,number_of_price_updates,date_trading,open_return,close_return,SIC,FF49_industry,VC,underwriter_rank_single,underwriter_rank_avg,underwriter_rank_med,underwriter_num_leads,underwriter_collective_rank,share_overhang,total_dual_class_shares,proceeds,market_cap,liab_over_assets,EPS,sales,M3_IPO_volume,M3_indust_rets,M3_initial_returns,M3_pct_above_midpoint
1202273,GOLFSMITH INTERNATIONAL HOLDINGS INC,23.33333333333333,0.0,-23.33333333333333,1,2006-06-15,0.95652174949646,-3.4782607555389404,5940,Rtail,1,9.00100040435791,4.5,4.5,2,9.0,2.5787792205810547,15472676.0,90000000.0,232090140.0,0.7413846456644664,-0.0561889876062809,74810296.0,14.0,-0.8333333134651184,7.166666507720947,34.0
1205431,"SSA GLOBAL TECHNOLOGIES, INC",21.428571428571427,0.0,-21.428571428571427,1,2005-05-26,4.545454502105713,0.0,7372,Softw,1,9.00100040435791,4.5,4.5,2,9.0,7.236107349395753,65124964.0,126000000.0,911749496.0,0.8346692188060773,0.22111336598973014,344500000.0,11.666666984558105,-3.9166667461395264,11.43333339691162,42.66666793823242
1205727,"CBEYOND, INC.",29.411764705882355,0.0,-29.411764705882355,2,2005-11-02,0.0,0.0,4899,Telcm,1,9.00100040435791,9.0,9.0,1,9.0,4.171837329864502,25583180.0,104250001.0,434914060.0,0.9680596709921324,-0.09803316085021486,73358000.0,17.66666603088379,0.1133333370089531,10.06666660308838,47.33333206176758
1207074,VIRTUSA CORP,6.666666666666668,0.0,-6.666666666666668,1,2007-08-03,-3.5714285373687744,-15.285714149475098,7370,Softw,1,9.00100040435791,9.0,9.0,1,9.0,5.187924385070801,22826868.0,66000000.0,342403020.0,0.1932963481307705,0.8319143914092814,124660000.0,18.33333396911621,0.0833333358168602,11.56666660308838,40.33333206176758
1208208,"DIGITALGLOBE, INC.",0.0,11.764705882352938,11.764705882352938,1,2009-05-14,21.052631378173828,13.1578950881958,4899,Telcm,1,9.00100040435791,9.0,9.0,2,18.0,3.0524494647979736,44871008.0,249900000.0,762807136.0,0.5894268774703557,0.23623271400544424,67200000.0,1.0,3.6433334350585938,10.899999618530273,50.0
1212235,XTENT INC,5.882352941176473,0.0,-5.882352941176473,1,2007-02-01,0.9375,3.0,3842,MedEq,1,7.000999927520753,7.0,7.0,1,7.0,4.850278377532959,22796308.0,79900000.0,387537236.0,0.0764058393357583,-0.7842848061186048,0.0,18.33333396911621,3.3566665649414062,14.233333587646484,42.0
1212458,PROOFPOINT INC,0.0,18.181818181818183,18.181818181818183,1,2012-04-20,29.61538505554199,8.307692527770996,7372,Softw,1,8.50100040435791,5.699999809265138,5.699999809265138,3,17.0,4.6857075691223145,29657816.0,69623631.0,326235976.0,1.4037555921827172,-0.6791127168635749,81838000.0,15.0,3.116666555404663,20.799999237060547,34.66666793823242
1216199,"PEPPERBALL TECHNOLOGIES, INC.",14.285714285714285,0.0,-14.285714285714285,2,2005-07-18,-5.833333492279053,0.0,3669,Chips,1,2.000999927520752,2.0,2.0,2,4.0,3.1512050628662114,3781446.0,8400000.0,26470122.0,3.146650952796542,-0.14662539145078365,73735.0,11.333333015441895,-0.8799999952316284,9.43333339691162,31.66666603088379
1217234,"CAREDX, INC.",37.5,0.0,-37.5,1,2014-07-17,-5.0,-9.5,8071,Hlth,0,7.500999927520753,6.800000190734862,6.800000190734862,2,13.5,2.8926379680633545,11570552.0,64000000.0,185128832.0,2.507165389815232,-0.1126998953896063,5924000.0,20.66666603088379,4.400000095367432,12.033333778381348,23.0
1219169,OPTIUM CORP,0.0,20.6896551724138,20.6896551724138,1,2006-10-27,21.428571701049805,12.0,3663,Chips,1,9.00100040435791,9.0,9.0,2,18.0,4.7129435539245605,24507308.0,75400000.0,355355966.0,0.4084347449721044,-0.33144305363934706,69476839.0,10.0,3.2300000190734863,14.06666660308838,50.0
1219210,IKANOS COMMUNICATIONS,0.0,9.090909090909092,9.090909090909092,1,2005-09-22,10.833333015441896,8.333333015441895,3674,Chips,1,8.00100040435791,4.0,4.0,2,8.0,3.718074321746826,23795676.0,70400000.0,261752436.0,0.3674358643805595,-0.1739811888512854,31529000.0,18.66666603088379,2.196666717529297,11.199999809265137,45.66666793823242
1223786,"NUSTAR GP HOLDINGS, LLC",4.3478260869565215,0.0,-4.3478260869565215,1,2006-07-14,0.0,0.0,5171,Whlsl,0,8.00100040435791,8.0,8.0,1,8.0,2.4637680053710938,42500000.0,396750000.0,977500000.0,0.6543021360555891,0.15,11175000.0,14.0,-2.196666717529297,7.166666507720947,34.0
1223862,INFOBLOX INC,0.0,23.07692307692308,23.07692307692308,1,2012-04-20,40.625,33.125,7370,Softw,1,9.00100040435791,9.0,9.0,2,18.0,5.866819381713867,44001144.0,97500000.0,572014872.0,0.6938083056325731,-0.06465740981643567,80742000.0,15.0,3.116666555404663,20.799999237060547,34.66666793823242
1227025,NEOPHOTONICS CORP,0.0,10.0,10.0,1,2011-02-02,27.272727966308594,20.454545974731445,3674,Chips,1,8.50100040435791,8.5,8.5,2,17.0,3.1299490928649902,23474620.0,75000000.0,234746200.0,0.42840962605735816,0.1244322591803403,132888000.0,8.666666984558105,5.106666564941406,11.43333339691162,45.33333206176758
1227930,ENTROPIC COMMUNICATIONS INC,40.0,0.0,-40.0,2,2007-12-07,16.83333396911621,23.33333396911621,3674,Chips,1,9.00100040435791,8.5,8.5,2,17.0,8.451847076416017,67614776.0,80000000.0,676147760.0,0.17748658908738105,-0.4655787072340519,82377000.0,9.666666984558104,1.7599999904632568,32.233333587646484,40.0
1230276,"PANDORA MEDIA, INC.",0.0,100.0,100.0,2,2011-06-15,25.0,8.875,7370,Softw,0,9.00100040435791,9.0,9.0,3,27.0,10.87766933441162,159727696.0,117472000.0,1277821568.0,0.6261010777028689,-0.042284463929161034,51040000.0,8.666666984558105,0.02666666731238365,13.233333587646484,48.0
1230355,"BAXANO SURGICAL, INC.",0.0,15.384615384615385,15.384615384615385,1,2007-10-17,66.66666412353516,60.0,3841,MedEq,1,8.00100040435791,7.5,7.5,2,15.0,3.413909435272217,18776502.0,71500000.0,244094526.0,0.1458253174297807,-0.21979599821095536,7187000.0,9.666666984558104,1.8133333921432493,27.63333320617676,34.33333206176758
1232524,JAZZ PHARMACEUTICALS PLC,28.000000000000004,0.0,-28.000000000000004,2,2007-06-01,-2.777777671813965,-1.5,2834,Drugs,1,9.00100040435791,8.5,8.5,2,17.0,4.091759204864502,24550554.0,150000000.0,613763850.0,0.6100197059269364,-0.7977009398647379,14088000.0,15.333333015441895,2.806666612625122,7.9000000953674325,46.0
1235007,ENDOCYTE INC,57.14285714285714,0.0,-57.14285714285714,2,2011-02-04,6.666666507720947,28.83333396911621,2836,Drugs,1,8.00100040435791,7.0,7.0,2,14.0,2.216188669204712,27702356.0,175000000.0,387832984.0,1.2260946762860556,-0.6044611512464859,0.0,8.666666984558105,-0.4933333396911621,11.43333339691162,45.33333206176758
1235468,LIQUIDITY SERVICES INC,0.0,0.0,0.0,0,2006-02-23,1.0,22.899999618530273,5961,Rtail,1,7.000999927520753,3.5,3.5,2,7.0,3.5551278591156006,27329554.0,76873620.0,273295540.0,0.5883091605449865,0.053714744119131984,32207000.0,12.333333015441895,1.1200000047683716,15.233333587646484,41.33333206176758
1237746,"ENDURANCE INTERNATIONAL GROUP HOLDINGS, INC.",20.0,0.0,-20.0,1,2013-10-25,-8.333333015441895,-6.25,7370,Softw,1,9.00100040435791,8.800000190734863,8.800000190734863,3,26.5,5.996784687042236,126238320.0,315765000.0,1893574800.0,0.9959025320081686,-0.5124117621337166,250963000.0,16.0,2.776666641235352,25.29999923706055,52.0
1237831,GLOBUS MEDICAL INC,29.411764705882355,0.0,-29.411764705882355,2,2012-08-03,9.166666984558104,12.5,3841,MedEq,1,9.00100040435791,8.300000190734862,8.300000190734862,3,25.0,7.500413417816162,62503440.0,141666661.0,1062558480.0,0.150199121217331,0.2812005227232293,94717000.0,6.0,-1.2333333492279053,14.366666793823242,52.0
1239819,LUNA INNOVATIONS INC,50.0,0.0,-50.0,2,2006-06-02,0.0,0.0,8731,BusSv,1,5.000999927520752,5.0,5.0,1,5.0,2.781235694885254,9734325.0,42000000.0,116811900.0,0.5253965539736263,-0.21464354231032967,4516237.0,11.666666984558105,1.7033333778381348,9.533333778381348,45.33333206176758
1244937,ENERNOC INC,0.0,18.181818181818183,18.181818181818183,2,2007-05-18,18.30769157409668,19.730770111083984,7370,Softw,1,9.00100040435791,9.0,9.0,2,18.0,4.642160892486572,17408104.0,82500000.0,382978288.0,0.6555912743972445,-0.219093360195918,9971000.0,15.333333015441895,2.993333339691162,7.9000000953674325,46.0
1245104,GLOBEIMMUNE INC,37.5,0.0,-37.5,2,2014-07-02,10.0,10.5,2834,Drugs,1,3.000999927520752,3.0,3.0,1,3.0,3.679466724395752,5519200.0,24000000.0,88307200.0,2.1639536658708787,-0.4429214378895492,1418346.0,20.66666603088379,1.346666693687439,16.200000762939453,32.66666793823242
1246263,MAGELLAN MIDSTREAM HOLDINGS LP,0.0,2.083333333333333,2.083333333333333,1,2006-02-10,0.0,-2.04081630706787,4610,Trans,1,8.00100040435791,4.0,4.0,2,8.0,2.8475704193115234,62646552.0,528000000.0,1503517248.0,0.5898537941885251,0.17131030611229808,827862000.0,12.333333015441895,4.2800002098083505,15.233333587646484,41.33333206176758
1253689,GLYCOMIMETICS INC,46.66666666666666,0.0,-46.66666666666666,1,2014-01-10,30.0,12.625,2836,Drugs,1,8.00100040435791,8.0,8.0,2,16.0,2.3293566703796387,16305497.0,105000000.0,244582455.0,0.3185778452743101,-0.41325057433085294,3915236.0,16.0,1.2333333492279053,25.29999923706055,52.0
1253955,COMPELLENT TECHNOLOGIES INC,0.0,22.72727272727273,22.72727272727273,1,2007-10-10,70.37036895751953,77.77777862548828,7373,Softw,1,9.00100040435791,9.0,9.0,1,9.0,4.945218086242676,29671308.0,66000000.0,326384388.0,0.4804541588076482,-0.13659660706565413,20939000.0,9.666666984558104,1.6100000143051147,27.63333320617676,34.33333206176758
1254419,MEDASSETS INC,0.0,6.666666666666668,6.666666666666668,3,2007-12-13,23.4375,28.125,7372,Softw,1,9.00100040435791,8.5,8.5,2,17.0,3.222682237625122,42861676.0,199500000.0,642925140.0,0.9759531919970588,0.14983081856155134,134597000.0,12.666666984558105,3.073333263397217,31.29999923706055,48.66666793823242
1259515,CONTROL4 CORP,0.0,0.0,0.0,0,2013-08-02,16.875,25.3125,3670,Chips,1,8.50100040435791,7.800000190734862,7.800000190734862,2,15.5,5.523566722869873,22094268.0,64000000.0,353508288.0,0.5327267212617531,-0.06657835416860156,26571000.0,16.66666603088379,2.496666669845581,18.53333282470703,35.66666793823242
1260221,TRANSDIGM GROUP INC,0.0,0.0,0.0,0,2006-03-15,14.047618865966795,14.7619047164917,3728,Aero,1,9.00100040435791,8.5,8.5,2,17.0,4.034994125366212,44201628.0,230045970.0,928234188.0,0.7471128423755621,0.2032504323143935,100140000.0,12.666666984558105,3.1366667747497563,11.466666221618652,40.33333206176758
1261249,AGILE THERAPEUTICS INC,53.84615384615386,0.0,-53.84615384615386,1,2014-05-23,-8.333333015441895,-7.666666507720947,2834,Drugs,1,8.00100040435791,7.5,7.5,2,15.0,2.0282244682312007,18592060.0,119166671.0,241696780.0,1.0663785810801008,0.04514255009934348,0.0,18.0,-0.5833333134651184,16.566667556762695,27.0
1262039,FORTINET INC,0.0,25.0,25.0,1,2009-11-18,36.0,32.959999084472656,7372,Softw,1,9.00100040435791,9.0,9.0,3,27.0,5.151517391204834,64393968.0,125000000.0,643939680.0,0.983130710957228,0.2521820056189114,181403000.0,6.333333492279053,3.2033333778381348,6.766666889190674,50.33333206176758
1262976,VISTAPRINT N.V.,0.0,20.0,20.0,1,2005-09-30,2.25,27.08333396911621,7330,BusSv,1,9.00100040435791,8.5,8.5,2,17.0,3.963609457015991,39699236.0,100159300.0,396992360.0,0.4943321310581033,-0.4085469050336384,90885000.0,17.66666603088379,2.0699999332427983,10.06666660308838,47.33333206176758
1264587,STEMLINE THERAPEUTICS INC,16.666666666666664,0.0,-16.666666666666664,2,2013-01-29,10.0,18.0,2836,Drugs,1,8.00100040435791,6.4000000953674325,6.4000000953674325,5,32.0,2.09814977645874,6960914.0,39811728.0,83530968.0,1.2410543813101902,-0.71036619616332,0.0,6.0,2.2699999809265137,14.366666793823242,52.0
1265572,KONA GRILL INC,0.0,10.0,10.0,2,2005-08-16,18.18181800842285,15.454545021057127,5812,Meals,0,7.000999927520753,5.5,5.5,2,11.0,2.118612051010132,5296530.0,25000000.0,52965300.0,0.7325019418313627,0.004153662869841198,16930000.0,13.666666984558105,3.383333444595337,9.533333778381348,38.0
1265888,NEUSTAR INC,0.0,15.789473684210524,15.789473684210524,1,2005-06-29,13.636363983154295,18.18181800842285,4899,Telcm,1,9.00100040435791,6.0,6.0,3,18.0,2.17323398590088,59763932.0,522500000.0,1135514708.0,0.4572153359806362,0.2448132094119912,57792000.0,11.333333015441895,-0.119999997317791,6.5,24.66666603088379
1267201,"SEABRIGHT HOLDINGS, INC.",0.0,5.0,5.0,1,2005-01-21,12.380952835083008,14.7619047164917,6331,Insur,0,0.0,0.0,0.0,1,0.0,2.0370409488677983,15277808.0,75000000.0,152778080.0,0.7013012958963283,0.2628649345508204,54681000.0,18.66666603088379,2.683333396911621,16.366666793823242,59.0
1267602,ALIMERA SCIENCES INC,31.25,0.0,-31.25,1,2010-04-22,0.0,0.0,2834,Drugs,1,9.00100040435791,8.800000190734863,8.800000190734863,2,17.5,4.74061918258667,31051056.0,104800000.0,496816896.0,8.938271604938274,-1.4240417459554355,0.0,8.666666984558105,-0.04333333298563957,5.166666507720947,20.33333396911621
1267813,MARINUS PHARMACEUTICALS INC,38.46153846153847,0.0,-38.46153846153847,1,2014-07-31,0.0,0.0,2834,Drugs,1,7.000999927520753,7.0,7.0,2,14.0,2.449626922607422,13779152.0,73125000.0,179128976.0,0.31142055074588204,-0.16222377109999225,0.0,20.66666603088379,1.1033333539962769,12.033333778381348,23.0
1268984,REDDY ICE HOLDINGS INC,0.0,8.823529411764708,8.823529411764708,1,2005-08-10,5.945945739746094,4.378378391265868,2090,Food,0,9.00100040435791,8.300000190734862,8.300000190734862,3,25.0,2.1210896968841557,21635116.0,173400000.0,367796972.0,0.8655138397261068,-0.22116821559912134,132367000.0,13.666666984558105,0.21666666865348816,9.533333778381348,38.0
1269021,PORTOLA PHARMACEUTICALS INC,0.0,0.0,0.0,0,2013-05-22,5.1724138259887695,4.482758522033691,2836,Drugs,1,9.00100040435791,8.800000190734863,8.800000190734863,2,17.5,4.022784233093262,33882936.0,122129991.0,491302572.0,0.19091180420832712,-0.5354317583340475,3108000.0,12.0,3.983333349227905,14.833333015441895,48.33333206176758
1269026,AMEDICA CORP,47.72727272727273,0.0,-47.72727272727273,2,2014-02-13,7.130434989929199,-6.26086950302124,3842,MedEq,1,7.000999927520753,7.0,7.0,1,7.0,3.4649868011474614,12127454.0,38500000.0,133401994.0,0.7874641430382953,-0.7378540458698091,16603662.0,14.666666984558105,1.3233333826065063,24.16666603088379,35.0
1269871,"PHYSICIANS FORMULA HOLDINGS, INC.",0.0,6.25,6.25,1,2006-11-09,17.647058486938477,16.0,2844,Hshld,1,9.00100040435791,4.5,4.5,2,9.0,1.827516794204712,13706376.0,120000000.0,219302016.0,0.9234983922829582,0.2948262910633708,50772000.0,10.0,3.900000095367432,14.06666660308838,50.0
1270073,INTERCEPT PHARMACEUTICALS INC,0.0,7.142857142857142,7.142857142857142,1,2012-10-11,29.33333396911621,29.33333396911621,2836,Drugs,0,8.50100040435791,8.5,8.5,1,8.5,3.1466965675354004,15733483.0,70000000.0,220268762.0,1.7723001005097452,-0.4935766606796474,1517509.0,5.666666507720947,2.5933332443237305,20.13333320617676,41.0
1271024,LINKEDIN CORP,0.0,34.328358208955216,34.328358208955216,2,2011-05-19,84.44444274902344,109.44444274902344,7370,Softw,1,9.00100040435791,8.800000190734863,8.800000190734863,3,26.5,12.20339584350586,95674624.0,262640000.0,3205099904.0,0.4930464474695853,0.021719447781681386,93932000.0,8.666666984558105,0.24666666984558105,14.199999809265135,53.66666793823242
1272830,VONAGE HOLDINGS CORP,0.0,0.0,0.0,0,2006-05-24,0.0,-12.647058486938475,4899,Telcm,1,9.00100040435791,5.699999809265138,5.699999809265138,3,17.0,4.983438014984131,155732448.0,531250000.0,2647451616.0,1.1602154432742724,-0.5468353005020508,118883000.0,11.666666984558105,2.2733333110809326,9.533333778381348,45.33333206176758
1273636,APPLIED GENETIC TECHNOLOGIES CORP,14.285714285714285,0.0,-14.285714285714285,1,2014-03-27,6.25,23.0,2836,Drugs,0,8.00100040435791,4.699999809265137,4.699999809265137,3,14.0,3.2149887084960938,13395787.0,58333338.0,187541018.0,0.05862688826516131,-0.5821979701528548,773000.0,19.33333396911621,1.9333332777023315,21.933332443237305,36.66666793823242
1274494,"FIRST SOLAR, INC.",0.0,11.111111111111107,11.111111111111107,1,2006-11-17,22.5,23.70000076293945,3674,Chips,1,9.00100040435791,9.0,9.0,2,18.0,3.4693636894226074,69387280.0,360000000.0,1248971040.0,0.4269869016171133,-0.05856981279565938,82279000.0,17.0,1.2933332920074463,14.233333587646484,43.33333206176758
1274563,HELICOS BIOSCIENCES CORP,35.714285714285715,0.0,-35.714285714285715,2,2007-05-24,0.0,-5.888888835906982,3826,LabEq,1,8.00100040435791,8.0,8.0,1,8.0,3.799995422363281,20519976.0,75600000.0,287279664.0,0.1975994992820589,-0.4069205539031819,92000.0,15.333333015441895,3.2633333206176762,7.9000000953674325,46.0
1274792,MERRIMACK PHARMACEUTICALS INC,22.222222222222207,0.0,-22.222222222222207,1,2012-03-29,-10.714285850524902,-13.714285850524902,2836,Drugs,1,9.00100040435791,9.0,9.0,1,9.0,6.461276531219482,92396256.0,128700000.0,831566304.0,1.2542937197388009,-0.8623293134301893,34215000.0,7.0,2.8733332157135014,6.5333333015441895,37.0
1275158,NOODLES & CO,0.0,28.57142857142857,28.57142857142857,2,2013-06-28,77.77777862548828,104.16666412353516,5812,Meals,1,9.00100040435791,8.699999809265138,8.699999809265138,3,26.0,4.1633172035217285,22303486.0,75000002.0,312248804.0,0.907590301949968,0.04142850135624539,81280000.0,15.0,1.193333387374878,16.633333206176758,44.66666793823242
1275712,"GSE HOLDING, INC.",35.714285714285715,0.0,-35.714285714285715,4,2012-02-10,14.44444465637207,27.77777862548828,3081,Rubbr,0,7.000999927520753,4.699999809265137,4.699999809265137,3,14.0,2.6126363277435303,18288454.0,98000000.0,256038356.0,0.8864258798529674,0.10334389117855453,353791000.0,4.333333492279054,0.06666667014360428,8.866666793823242,12.0
1275791,MEDIAMIND TECHNOLOGIES INC.,23.33333333333333,0.0,-23.33333333333333,1,2010-08-11,-8.695652008056639,-4.347826004028319,7370,Softw,1,9.00100040435791,8.800000190734863,8.800000190734863,2,17.5,3.5803184509277344,17901592.0,75000000.0,268523880.0,0.17493056128482248,0.191882375601008,37225000.0,7.666666507720947,-1.8233333826065063,9.166666984558104,26.33333396911621
1276591,HANSEN MEDICAL INC,0.0,0.0,0.0,0,2006-11-16,8.333333015441895,1.6666666269302368,3845,MedEq,1,9.00100040435791,9.0,9.0,2,18.0,3.2886290550231934,20553932.0,75000000.0,246647184.0,0.42001206664500856,-0.8901459827735151,0.0,10.0,1.5700000524520874,14.06666660308838,50.0
1277141,"BORDERFREE, INC.",0.0,6.666666666666668,6.666666666666668,1,2014-03-21,31.25,25.0,7370,Softw,1,8.50100040435791,8.300000190734862,8.300000190734862,2,16.5,6.0953450202941895,30476724.0,75000000.0,457150860.0,0.6036673903724088,-0.02145899933339292,110457000.0,19.33333396911621,1.0666667222976685,21.933332443237305,36.66666793823242
1277856,CARDTRONICS INC,33.33333333333333,0.0,-33.33333333333333,1,2007-12-11,-3.5,-5.0,7389,BusSv,1,9.00100040435791,8.0,8.0,3,24.0,3.213850498199463,38566208.0,180000000.0,578493120.0,0.9689345981241584,-0.510420936380367,262344000.0,9.666666984558104,0.8199999928474426,32.233333587646484,40.0
1280263,AMBARELLA INC,40.0,0.0,-40.0,1,2012-10-10,11.833333015441895,1.0,3674,Chips,1,9.00100040435791,8.800000190734863,8.800000190734863,2,17.5,4.318243503570557,25909462.0,60000000.0,259094620.0,0.2983887740246394,0.3790507112806897,97257000.0,5.666666507720947,-0.2800000011920929,20.13333320617676,41.0
1280600,ACCELERON PHARMA INC,0.0,7.142857142857142,7.142857142857142,1,2013-09-19,23.33333396911621,33.26666641235352,2836,Drugs,1,9.00100040435791,7.5,7.5,2,15.0,4.7570228576660165,26544188.0,78120000.0,371618632.0,1.1568348199785123,0.5547353718260284,41440000.0,15.0,2.9666666984558105,23.36666679382324,44.33333206176758
1280776,VITAL THERAPIES INC,29.411764705882355,0.0,-29.411764705882355,2,2014-04-17,2.0833332538604736,0.0,2836,Drugs,1,8.50100040435791,8.0,8.0,3,24.0,4.692368984222412,21115660.0,76500000.0,358966220.0,0.1667274873886444,-1.549466130824232,0.0,18.66666603088379,4.133333206176759,25.33333396911621,52.0
1281774,TOWN SPORTS INTERNATIONAL HOLDINGS INC,23.529411764705877,0.0,-23.529411764705877,3,2006-06-02,1.8461538553237915,1.923076868057251,7997,Fun,1,9.00100040435791,9.0,9.0,2,18.0,2.9024136066436768,25976602.0,152150000.0,441602234.0,1.2595706707204966,-0.0051969845786604425,104027000.0,10.666666984558104,2.946666717529297,8.699999809265138,44.66666793823242
1282393,BIOFORM MEDICAL INC,20.0,0.0,-20.0,1,2007-11-07,0.0,6.875,2834,Drugs,1,9.00100040435791,8.0,8.0,2,16.0,4.459622859954834,44596232.0,100000000.0,445962320.0,0.31496839915731084,-0.3043306438983455,47414000.0,9.666666984558104,2.713333368301392,32.233333587646484,40.0
1282631,NETLIST INC,12.5,0.0,-12.5,1,2006-11-30,7.142857074737549,15.714285850524902,3674,Chips,1,8.00100040435791,8.0,8.0,1,8.0,3.127071619033813,19544196.0,50000000.0,156353568.0,0.8400225452666682,0.15830786797267074,109439000.0,10.0,3.2300000190734863,14.06666660308838,50.0
1284807,PLY GEM HOLDINGS INC,0.0,10.526315789473683,10.526315789473683,1,2013-05-23,6.428571224212647,10.952381134033203,3272,BldMt,0,9.00100040435791,8.800000190734863,8.800000190734863,3,26.5,4.1009578704833975,64751968.0,300000006.0,1230287392.0,1.3789371338768988,-0.4340717489852973,257097000.0,12.0,2.1033332347869877,14.833333015441895,48.33333206176758
1285043,AVENTINE RENEWABLE ENERGY HOLDINGS INC,0.0,10.256410256410255,10.256410256410255,2,2006-06-29,-2.9069766998291016,-10.767441749572754,2860,Chems,0,9.00100040435791,5.699999809265138,5.699999809265138,3,17.0,4.617149353027344,41824216.0,353279550.0,1631144424.0,0.9892904841402336,0.2913862151056221,313520000.0,14.0,-0.15333333611488342,7.166666507720947,34.0
1285701,"MMRGLOBAL, INC.",46.15384615384616,0.0,-46.15384615384616,3,2005-02-02,2.2857143878936768,-2.857142925262451,7370,Softw,1,8.00100040435791,8.0,8.0,1,8.0,3.3360049724578857,20016030.0,78000000.0,260208390.0,0.19983898380892745,-0.9208119692066808,0.0,14.333333015441895,1.0199999809265137,15.466666221618652,55.66666793823242
1285819,OMEROS CORP,9.090909090909092,0.0,-9.090909090909092,1,2009-10-08,-12.0,-12.699999809265135,2836,Drugs,1,9.00100040435791,9.0,9.0,1,9.0,3.121345996856689,21287580.0,75020000.0,234163380.0,1.8381170162434948,-0.5444958985474159,568000.0,2.6666667461395264,3.3366665840148926,6.666666507720947,44.33333206176758
1286225,REALPAGE INC,21.428571428571427,0.0,-21.428571428571427,1,2010-08-12,18.18181800842285,32.0,7372,Softw,1,8.50100040435791,8.5,8.5,2,17.0,5.0654802322387695,62305404.0,172200000.0,872275656.0,0.9534753328307906,-0.0006259489144793925,86187000.0,7.666666507720947,-1.8233333826065063,9.166666984558104,26.33333396911621
1286613,LINCOLN EDUCATIONAL SERVICES CORP,0.0,0.0,0.0,0,2005-06-23,0.0,0.8500000238418579,8200,PerSv,0,0.0,0.0,0.0,1,0.0,6.177746295928955,24710984.0,80000000.0,494219680.0,0.6188227908109009,0.03124116789521615,70869000.0,11.333333015441895,2.276666641235352,6.5,24.66666603088379
1287151,XERIUM TECHNOLOGIES INC,25.0,0.0,-25.0,3,2005-05-16,0.0,0.0,3550,Mach,1,0.0,0.0,0.0,2,0.0,3.269683122634888,43811248.0,214387728.0,700979968.0,0.0,0.0,0.0,19.33333396911621,0.6733333468437195,8.033333778381348,21.0
1287213,"DOUGLAS DYNAMICS, INC",25.0,0.0,-25.0,2,2010-05-05,0.0,0.35555556416511536,3531,Mach,0,8.50100040435791,7.800000190734862,7.800000190734862,2,15.5,2.1256253719329834,21256252.0,150000000.0,318843780.0,0.7325286256947894,0.4630637611936479,174342000.0,8.666666984558105,6.8433332443237305,5.166666507720947,20.33333396911621
1288403,W&T OFFSHORE INC,0.0,8.571428571428571,8.571428571428571,1,2005-01-28,2.6315789222717285,-2.6315789222717285,1311,Oil,0,8.00100040435791,6.5,6.5,2,13.0,5.212789535522461,65969224.0,221467102.5,1154461420.0,0.478681760388512,1.6796620193683045,369860000.0,14.333333015441895,2.4033334255218506,15.466666221618652,55.66666793823242
1288469,MAXLINEAR INC,0.0,16.666666666666664,16.666666666666664,1,2010-03-24,28.214284896850586,33.57143020629883,3674,Chips,1,9.00100040435791,8.800000190734863,8.800000190734863,2,17.5,1.0,6444100.0,77329200.0,77329200.0,0.5562016045620999,0.6717772846479726,51350000.0,6.666666507720947,1.2333333492279053,3.2999999523162837,16.66666603088379
1288847,"FIVE9, INC.",30.0,0.0,-30.0,1,2014-04-04,13.571428298950195,9.142857551574707,7370,Softw,1,9.00100040435791,8.5,8.5,3,25.5,4.604751110076903,46047512.0,100000000.0,460475120.0,1.052738192544156,-0.6800367411815865,84132000.0,19.33333396911621,1.0666667222976685,21.933332443237305,36.66666793823242
1289419,"MORNINGSTAR, INC.",0.0,5.7142857142857135,5.7142857142857135,1,2005-05-03,0.8648648858070374,8.378377914428711,7370,Softw,1,7.000999927520753,7.0,7.0,1,7.0,5.0504584312438965,38446616.0,133218750.0,672815780.0,0.698253195288736,0.2291228960176885,179658000.0,11.333333015441895,-3.2633333206176762,9.43333339691162,31.66666603088379
1290096,"EAGLE TEST SYSTEMS, INC.",0.0,3.333333333333333,3.333333333333333,2,2006-03-09,7.419354915618896,0.0,3825,LabEq,1,8.00100040435791,8.0,8.0,2,16.0,3.1756207942962646,20641536.0,97500000.0,309623040.0,0.7103750697336499,0.09083626334784388,22447000.0,12.666666984558105,2.0299999713897705,11.466666221618652,40.33333206176758
1292426,GFI GROUP INC.,0.0,10.526315789473683,10.526315789473683,1,2005-01-26,19.0,25.90476226806641,6211,Fin,1,0.0,0.0,0.0,2,0.0,5.036350727081299,29499036.0,111287256.0,560481684.0,0.8768970377624437,0.6700557943656192,279922000.0,14.333333015441895,4.070000171661377,15.43333339691162,46.66666793823242
1292470,NIGHTHAWK RADIOLOGY HOLDINGS INC,0.0,23.07692307692308,23.07692307692308,1,2006-02-09,17.1875,29.0625,8090,Hlth,1,9.00100040435791,9.0,9.0,1,9.0,4.731678009033203,29809572.0,81900000.0,387524436.0,2.2910182826385266,-0.7085720989217825,45587587.0,12.333333015441895,1.5633333921432495,15.233333587646484,41.33333206176758
1292556,"POLYPORE INTERNATIONAL, INC.",9.523809523809524,0.0,-9.523809523809524,1,2007-06-28,-5.263157844543457,-5.105263233184815,3990,Other,0,9.00100040435791,9.0,9.0,1,9.0,2.68712854385376,40306928.0,315000000.0,846445488.0,0.9467057746695564,0.05234832086434372,129781000.0,16.0,2.720000028610229,10.333333015441896,41.0
